#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Gene_u47_unique" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Gene_u47_unique" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Gene_u47_unique" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Gene_u47_unique" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Gene_u47_unique" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.Gene_u47_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gene_u47_unique" name="distribution">
#            <parameter id="gammaShape.s:Gene_u47_unique" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Gene_u47_unique" name="distribution">
#            <parameter id="kappa.s:Gene_u47_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Gene_u47_unique" name="distribution" x="@popSize.t:Gene_u47_unique">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gene_u47_unique" id="treeLikelihood.Gene_u47_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gene_u47_unique">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Gene_u47_unique" shape="@gammaShape.s:Gene_u47_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Gene_u47_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gene_u47_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Gene_u47_unique" kappa="@kappa.s:Gene_u47_unique" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@Gene_u47_unique" id="empiricalFreqs.s:Gene_u47_unique" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gene_u47_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gene_u47_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	kappa	popSize	CoalescentConstant	mutationRate
1160000	-439.7626977499904	-470.11682675484093	30.354129004850513	-470.11682675484093	0.051100891331023454	0.16370665524183095	1.78293387654158	2.103417527992636	0.03499358440915402	30.691160956138	1.0
1165000	-438.2226395557653	-467.3867731227944	29.164133567029108	-467.3867731227944	0.04021580280326913	0.14681145939062434	0.842366556658944	5.799724622644071	0.0346907543206267	29.728879103127014	1.0
1170000	-441.1881175925004	-468.7478681185091	27.559750526008642	-468.7478681185091	0.048182026111205714	0.17831488204553084	0.5454460034403948	2.899860856026901	0.04629157103313604	27.240483990555024	1.0
1175000	-438.70624104221525	-463.0359917098071	24.329750667591835	-463.0359917098071	0.05047936366166542	0.171630550225096	2.736116653999723	6.4364862500060935	0.023929397391432978	26.5750492034412	1.0
1180000	-434.3102370894896	-464.7417589351433	30.431521845653727	-464.7417589351433	0.04737274798667825	0.15558733425402357	0.728093841458574	3.8959613337117895	0.030645985800890986	30.217842921973528	1.0
1185000	-440.27316222009904	-467.5698243996269	27.296662179527832	-467.5698243996269	0.04981625126128727	0.18329754514512683	0.728093841458574	3.8959613337117895	0.03777021715880248	27.292002457231224	1.0
1190000	-433.070266616707	-465.398504523444	32.328237906737016	-465.398504523444	0.04572042589121891	0.1476834605373371	0.728093841458574	3.8959613337117895	0.018568647879715884	31.613531858863524	1.0
1195000	-436.8482379511407	-467.2621280091835	30.413890058042828	-467.2621280091835	0.050479314395416544	0.16606378455247503	0.2764881408428006	3.8959613337117895	0.03420727550513823	29.85854210442989	1.0
1200000	-442.9845827522648	-473.2056584394598	30.22107568719494	-473.2056584394598	0.0617582967858675	0.18950439662711643	0.2764881408428006	3.8959613337117895	0.029187606860598472	29.507033574668995	1.0
1205000	-443.66399925155713	-470.9705120886586	27.306512837101472	-470.9705120886586	0.05841703601895672	0.18953011410393775	0.8135509168676299	8.158776482824303	0.02612060260499777	28.102771742428573	1.0
1210000	-440.73997858586733	-465.7694128057978	25.029434219930444	-465.7694128057978	0.0448647875559873	0.18078346134953643	0.8135509168676299	8.158776482824303	0.04853241592494802	26.44520069475051	1.0
1215000	-445.18061435935556	-472.6906611306855	27.51004677132996	-472.6906611306855	0.06201696056304119	0.21072683072581344	0.8135509168676299	8.158776482824303	0.037873707684629866	28.677838444589103	1.0
1220000	-438.7521526708783	-466.1372446349375	27.385091964059175	-466.1372446349375	0.03596808112430491	0.14861314015253774	1.368072557074692	6.716279559766919	0.031322579198564286	28.59818328174855	1.0
1225000	-448.7152449709746	-471.28223319073817	22.566988219763573	-471.28223319073817	0.03053421859972916	0.15717767804932412	1.368072557074692	11.31655822731666	0.049848014284578114	25.155589229394796	1.0
1230000	-440.2087502131177	-468.41071291328245	28.201962700164753	-468.41071291328245	0.051789137348008676	0.16985281312496736	1.006361293313982	7.807151644929497	0.02940329327798555	29.23499281211827	1.0
1235000	-443.2915572360166	-464.42792231943804	21.136365083421396	-464.42792231943804	0.03336133271234389	0.13971413476344954	5.413758817602578	7.807151644929497	0.022549001510621773	26.311376821394433	1.0
1240000	-438.4718577648778	-467.37648075157597	28.90462298669817	-467.37648075157597	0.042011785079572726	0.12829596076791328	5.413758817602578	3.594355393313683	0.03505219799876832	33.41388587816459	1.0
1245000	-441.37823024153903	-470.36322375789035	28.984993516351327	-470.36322375789035	0.03701214178462084	0.14345089834961158	0.3390451107928117	3.3265970914688183	0.04729266228436426	28.629721273985524	1.0
1250000	-442.0974558127585	-470.5882850774083	28.490829264649797	-470.5882850774083	0.034633038841108035	0.13957952623513736	0.3390451107928117	11.401978233010311	0.034556791617191704	29.698430486953377	1.0
1255000	-438.7976040620008	-466.6012202674365	27.80361620543566	-466.6012202674365	0.04703366365600406	0.17247558165391438	0.3390451107928117	5.6576237383967785	0.03789600344370304	27.916772090456845	1.0
1260000	-445.0592056393775	-470.19699768273927	25.137792043361763	-470.19699768273927	0.09704363860377997	0.2850296188801073	0.3390451107928117	5.6576237383967785	0.045577681519672605	25.435520428236288	1.0
1265000	-436.5013742190076	-466.4944832940206	29.993109075013038	-466.4944832940206	0.039415861788274185	0.13751364789894263	2.15639972515416	5.6576237383967785	0.0302887446221978	31.69955009679298	1.0
1270000	-436.9063094147197	-467.9986338863469	31.092324471627183	-467.9986338863469	0.04120412878943366	0.13765834075357708	0.6842015648194403	5.6576237383967785	0.03203320203531547	31.382564082687338	1.0
1275000	-436.39766800036557	-466.7481402755935	30.350472275227983	-466.7481402755935	0.0438802784278452	0.14895887856475734	0.6842015648194403	4.300433133674957	0.029246147465133866	30.170798689897126	1.0
1280000	-439.9260733029346	-466.81149279498595	26.885419492051398	-466.81149279498595	0.058930901073177694	0.2013645271513312	0.6842015648194403	4.300433133674957	0.034749596203173444	26.878166004201717	1.0
1285000	-443.26837205630875	-471.43462656775506	28.166254511446336	-471.43462656775506	0.02697997309063221	0.1306679195902835	0.6842015648194403	2.250215387486167	0.050683092193143854	27.83282877145675	1.0
1290000	-445.7803546945158	-470.0116333338254	24.231278639309586	-470.0116333338254	0.03564425183840729	0.1732761458498018	1.5316594065702431	2.250215387486167	0.03052309470584988	24.238201973957583	1.0
1295000	-439.6105922783598	-467.1039638620001	27.493371583640343	-467.1039638620001	0.04283492913620225	0.1698441509851338	0.13601264376791936	3.564367290516966	0.0404948700094853	26.859371681625547	1.0
1300000	-433.4265717350687	-468.7118892245004	35.28531748943166	-468.7118892245004	0.048247986567462306	0.13804016645252848	0.13601264376791936	3.564367290516966	0.02404021204426484	34.12987021786472	1.0
1305000	-443.40054742667814	-471.3101186322329	27.909571205554727	-471.3101186322329	0.058775748966320825	0.1979804859582352	0.7056322172790161	2.9145467113441086	0.049599933754370586	27.82478925911171	1.0
1310000	-442.10524486938033	-467.2350710251785	25.129826155798177	-467.2350710251785	0.04112138627678213	0.17449405215943836	1.9155060565774904	4.860133367636039	0.039747831124327185	26.651324192048865	1.0
1315000	-435.9331571017718	-465.96062835176247	30.027471249990647	-465.96062835176247	0.03870903511897432	0.13322429958613258	1.9155060565774904	4.860133367636039	0.0370083830445327	31.477558465292162	1.0
1320000	-438.3398842691688	-469.78045826101317	31.44057399184436	-469.78045826101317	0.036430693426833985	0.1357612304191028	0.4754153262968794	4.860133367636039	0.02071025415729006	30.870054968646254	1.0
1325000	-434.5061632599582	-464.0345378727325	29.528374612774332	-464.0345378727325	0.04805071605638299	0.16028230252283643	0.4754153262968794	4.860133367636039	0.03587012977207481	29.507131551424624	1.0
1330000	-440.55059501255346	-467.16641220740803	26.61581719485455	-467.16641220740803	0.03377876783359232	0.1368534889115462	1.8811529806680993	7.339948794995829	0.04329010143006068	28.808299474996236	1.0
1335000	-443.0710145374165	-469.4023057620848	26.33129122466831	-469.4023057620848	0.04187521588246129	0.18568586601626294	0.5237126995422886	2.55187062569576	0.047821198366579706	25.894903498668366	1.0
1340000	-443.93028551815013	-468.9885244021043	25.058238883954157	-468.9885244021043	0.03027197868692069	0.13539272167737107	2.800439860280126	2.55187062569576	0.06196543214023024	27.1576859804638	1.0
1345000	-441.48741047490864	-471.25492909799385	29.767518623085223	-471.25492909799385	0.04311514895397653	0.15369917557383295	2.5669331590418705	2.55187062569576	0.026279907597723702	30.77568701246535	1.0
1350000	-437.30245716354665	-464.45122014539055	27.148762981843902	-464.45122014539055	0.051323736525438916	0.17372425260851243	2.5669331590418705	3.0154747336648873	0.0215403036881879	28.127150974986147	1.0
1355000	-440.79993921058934	-471.08804239797814	30.288103187388774	-471.08804239797814	0.04542084680921252	0.15361406788584864	2.5669331590418705	3.0154747336648873	0.022856290894066638	31.325791802199756	1.0
1360000	-445.06628282387254	-468.70964486009325	23.64336203622069	-468.70964486009325	0.05890414749949682	0.21134565469397643	0.7187131301700781	9.105429623358063	0.06078561140560958	25.38026400685978	1.0
1365000	-440.86859943303017	-467.98121943468504	27.112620001654893	-467.98121943468504	0.04599551604833081	0.1753793933089141	0.7187131301700781	8.608693521709148	0.03143306865908856	28.091536054811954	1.0
1370000	-437.14749602479355	-466.1926143414236	29.045118316630074	-466.1926143414236	0.06748285180473815	0.19936804475891487	0.7187131301700781	8.608693521709148	0.0317355559466828	30.033611580041885	1.0
1375000	-441.58157900925994	-467.21305245218275	25.631473442922815	-467.21305245218275	0.05033263375928772	0.17528746432850395	0.7187131301700781	8.608693521709148	0.045109042377201	26.97161173790198	1.0
1380000	-439.00447943024716	-466.44529376347174	27.440814333224573	-466.44529376347174	0.05209456487218894	0.18510833894914192	0.7187131301700781	8.608693521709148	0.028592603902798875	28.32501798520782	1.0
1385000	-439.87188010615273	-467.5878325554496	27.715952449296854	-467.5878325554496	0.04331889442434228	0.15447360357312198	0.23547591464025072	8.608693521709148	0.05192329401559735	28.713538320609082	1.0
1390000	-438.3920677825059	-467.23174410284724	28.839676320341354	-467.23174410284724	0.049624020872268054	0.1654411661292547	0.23547591464025072	8.608693521709148	0.027479938682297825	29.200950913204423	1.0
1395000	-438.72830892349884	-466.81390447401475	28.085595550515933	-466.81390447401475	0.03899154238935971	0.1498472216880204	0.7999618827911361	3.7594340285488044	0.026608083901229027	27.759015739262477	1.0
1400000	-436.1328962844703	-467.7737357850359	31.640839500565622	-467.7737357850359	0.047715865172839565	0.15271937727140805	1.4946311806083696	7.006679863646048	0.02124871015230263	32.659854076752985	1.0
1405000	-436.3873213345786	-467.71181863844714	31.32449730386857	-467.71181863844714	0.029523499665631076	0.11592165659569303	1.4946311806083696	3.6303029767738146	0.03405345011927548	31.897487971618368	1.0
1410000	-438.8861205315402	-466.5856692402832	27.69954870874302	-466.5856692402832	0.04457452309341792	0.16904133705182586	1.4946311806083696	3.6890618869077985	0.03681650363800323	28.369665799198422	1.0
1415000	-437.5868403859006	-470.33071123008284	32.74387084418226	-470.33071123008284	0.04952537336465811	0.15078641720478753	1.4946311806083696	5.764949044744441	0.026005355032413087	33.66379088862051	1.0
1420000	-441.71577096703714	-468.150803296033	26.435032328995877	-468.150803296033	0.027254518152334806	0.1318868759332792	1.4946311806083696	7.909709162337121	0.03489646310765268	28.149528700032022	1.0
1425000	-436.8510018703405	-467.6520334856306	30.801031615290132	-467.6520334856306	0.047342632030738324	0.15616413102262694	1.4946311806083696	3.005932180384981	0.02526559504020393	30.863258646754602	1.0
1430000	-441.0470990033884	-470.9011580999604	29.854059096572012	-470.9011580999604	0.026348949395191064	0.11055737547600841	1.4946311806083696	4.682903144870974	0.03041145218700528	30.636425643831878	1.0
1435000	-437.97912704846135	-464.1503313078339	26.17120425937251	-464.1503313078339	0.043409865073246304	0.1671017463905089	1.165280787081793	7.996780800437496	0.02986288018232513	27.419051250686614	1.0
1440000	-438.67837385896695	-469.7740382846514	31.095664425684422	-469.7740382846514	0.04972008384555155	0.1572240056974783	1.165280787081793	7.996780800437496	0.02660223516371358	32.22789041430109	1.0
1445000	-437.00462485495325	-468.0884773106396	31.08385245568631	-468.0884773106396	0.04384814747839778	0.1469266196778029	0.31654851743677126	8.64247975479268	0.029209963184598422	31.594065014024867	1.0
1450000	-433.4265792023583	-466.86019724375035	33.43361804139206	-466.86019724375035	0.03733872476483094	0.11594324728360787	1.359114427836195	4.7772141636415935	0.03181945819043228	34.15273414924019	1.0
1455000	-439.1066441105957	-467.8660751764435	28.75943106584778	-467.8660751764435	0.03629924977748754	0.13386662902941965	1.359114427836195	8.319979062101421	0.03686219790712013	30.479166491654958	1.0
1460000	-440.5918228449638	-469.1366162052925	28.544793360328708	-469.1366162052925	0.04991453296845476	0.16458624932296023	0.2272161345301577	6.9890154299331355	0.023059954757584177	28.374142330916776	1.0
1465000	-440.56452735165976	-469.97590807487984	29.411380723220084	-469.97590807487984	0.028488294080577906	0.1356841057729183	0.2272161345301577	3.789544043644958	0.02889420160610096	28.604134215647576	1.0
1470000	-434.0145779969937	-464.9927036479278	30.978125650934075	-464.9927036479278	0.050323918636963665	0.15512080414732685	1.6840146027530094	3.789544043644958	0.027719196905014988	31.58616187528478	1.0
1475000	-440.0654573125621	-465.068019917128	25.002562604565902	-465.068019917128	0.04067520169260121	0.15150983263917606	1.6840146027530094	7.448511350601997	0.057660163774728594	27.30863437584153	1.0
1480000	-435.59907947772683	-466.93201221752093	31.33293273979411	-466.93201221752093	0.03256262886868214	0.11401257874526104	0.45150113644139533	13.671253528624877	0.02893741867155145	32.83412884620523	1.0
1485000	-445.7461183870614	-469.1478296776778	23.401711290616365	-469.1478296776778	0.05686307671914051	0.19268291445912655	1.6761254069278233	13.671253528624877	0.05702035051275493	26.80580437681306	1.0
1490000	-443.9929477249147	-469.2066466715967	25.213698946681966	-469.2066466715967	0.05645492389609298	0.1811969147242153	1.6761254069278233	13.671253528624877	0.028409847336192173	27.921119624480937	1.0
1495000	-444.0168510054335	-468.03696139942554	24.020110393992002	-468.03696139942554	0.05966941037992184	0.2006802863942868	1.6761254069278233	13.671253528624877	0.02905001047808119	26.749814093522513	1.0
1500000	-448.82291852239837	-471.59805906854734	22.775140546148997	-471.59805906854734	0.037505142283269746	0.17352907804643403	1.6761254069278233	13.671253528624877	0.03980065671083486	25.819708814116886	1.0
1505000	-441.2867127018072	-469.77554897587703	28.488836274069875	-469.77554897587703	0.06847868981195376	0.1983434206235456	1.6761254069278233	6.997219859039029	0.040736354307849824	30.3380006041422	1.0
1510000	-442.98620030811713	-470.08577804721983	27.099577739102717	-470.08577804721983	0.04996460316166655	0.17956083563191702	1.6761254069278233	3.5849569349201493	0.03292257414867349	27.80544333303868	1.0
1515000	-433.9011320689264	-465.00115587834586	31.10002380941943	-465.00115587834586	0.044101808792379266	0.14772957464621425	0.4770349216855318	3.5849569349201493	0.02660826327704864	30.39386216835379	1.0
1520000	-444.4459019989721	-469.8050283567393	25.359126357767206	-469.8050283567393	0.032726841225200747	0.15841175268561825	0.4770349216855318	6.532980940856137	0.05208799938587147	26.146330588227336	1.0
1525000	-438.01286211705025	-466.9621211627548	28.949259045704558	-466.9621211627548	0.04857038320877308	0.16977330013290684	0.4770349216855318	4.275440904507911	0.03461709547054365	28.723489844893713	1.0
1530000	-442.8535884787381	-468.2488521002808	25.395263621542686	-468.2488521002808	0.07029061680482239	0.22160321455112308	1.0030592330120702	9.260811649714215	0.029213999478299817	26.713910274850246	1.0
1535000	-437.502233084079	-467.84963431577256	30.347401231693553	-467.84963431577256	0.059249455031954425	0.17640256493348624	1.0030592330120702	9.260811649714215	0.025090970487545508	31.513907896313555	1.0
1540000	-434.97876958348434	-468.30594884986886	33.32717926638449	-468.30594884986886	0.03489437935061966	0.1161986095865485	1.0030592330120702	9.260811649714215	0.025661348348746907	34.51616379564483	1.0
1545000	-445.9112899157443	-471.7795600253178	25.868270109573487	-471.7795600253178	0.06335917210086005	0.20801748335277792	0.4984954498913503	9.260811649714215	0.04952625117759435	27.21020780701075	1.0
1550000	-442.9488731954523	-474.74184509996974	31.792971904517465	-474.74184509996974	0.03490100292507521	0.12641114276506277	0.4984954498913503	9.260811649714215	0.036131032832552853	32.81955887744841	1.0
1555000	-443.56666811025946	-468.6025041120638	25.035836001804363	-468.6025041120638	0.05345692890080674	0.1798672015954967	3.014609642085202	9.260811649714215	0.030576762734475068	28.411625368329453	1.0
1560000	-443.8075891029686	-470.17072373052974	26.36313462756114	-470.17072373052974	0.07570511729815943	0.22421817144836645	1.6314453361344516	9.260811649714215	0.036728335875535506	28.53906790727033	1.0
1565000	-442.1887302947458	-466.78708950305986	24.598359208314058	-466.78708950305986	0.046621449917291544	0.16492333002989013	0.41558467367901086	6.007349271407306	0.08011697814759292	25.6259654351471	1.0
1570000	-438.23148228012826	-468.0494536461963	29.817971366068033	-468.0494536461963	0.047590295643587494	0.1570829164618439	0.41558467367901086	6.007349271407306	0.03903474554909263	30.1265419604137	1.0
1575000	-437.0028264270976	-466.016985534521	29.01415910742338	-466.016985534521	0.037102383890336516	0.15304032178405852	0.41558467367901086	3.737483591970778	0.030975014561713383	28.448107729218762	1.0
1580000	-437.95408322281327	-466.8589599125844	28.904876689771132	-466.8589599125844	0.04992547426908163	0.17872947522714194	0.41558467367901086	4.020200301255198	0.028479032444103713	28.344292976077146	1.0
1585000	-440.13588457268384	-467.54358460691157	27.407700034227734	-467.54358460691157	0.04475114893749304	0.1643427790599836	0.41558467367901086	7.176578409536616	0.04801770827083971	28.20160306765276	1.0
1590000	-436.66811848882054	-467.19191151307973	30.5237930242592	-467.19191151307973	0.05572376022911864	0.17192365155913322	0.3565439836483831	3.7765122426301483	0.023583644967335848	29.638613381398645	1.0
1595000	-437.6724388081575	-468.42947687622217	30.757038068064684	-468.42947687622217	0.031142892116318918	0.11427161780101325	0.6176058473412216	6.0675219922429635	0.04287405936984631	31.376501300839355	1.0
1600000	-447.21290320188194	-468.1423257678318	20.92942256594982	-468.1423257678318	0.056711831699604885	0.21987292386821886	0.6176058473412216	6.0675219922429635	0.09287974217775194	22.32192439389655	1.0
1605000	-439.0139558262528	-467.0541387032447	28.040182876991903	-467.0541387032447	0.05739051243278195	0.1826013675395857	0.6176058473412216	5.340540299864641	0.03452921893429888	28.25518947240961	1.0
1610000	-440.27239696211547	-467.0425395982107	26.7701426360952	-467.0425395982107	0.03535694605207801	0.1497991785770246	0.6176058473412216	4.520520869579001	0.05302150267579652	27.18418458385355	1.0
1615000	-439.7562462396341	-465.91536103726156	26.15911479762746	-465.91536103726156	0.037940218695715164	0.15237744007492662	0.6176058473412216	4.520520869579001	0.020954950522139127	25.64483412347403	1.0
1620000	-437.7130370330255	-468.8946548432209	31.18161781019543	-468.8946548432209	0.06643884248970498	0.18280449684211916	0.6176058473412216	4.520520869579001	0.035828531272887654	31.203706754746122	1.0
1625000	-441.0258533801927	-472.4237633258194	31.39790994562667	-472.4237633258194	0.04787855236831556	0.1419146216326023	2.5777622613176083	2.2670620445694114	0.03225849312299007	32.51280840614013	1.0
1630000	-437.6876386146459	-466.71160609905644	29.02396748441057	-466.71160609905644	0.03201928726972291	0.12808069752162152	2.5777622613176083	3.1956934673605244	0.026904683814991875	30.298538836804966	1.0
1635000	-436.4693069025446	-467.9022683113887	31.43296140884413	-467.9022683113887	0.0426047634473309	0.14456514901306436	0.7494082233152655	6.511310419350447	0.03164607423847571	31.98903476096843	1.0
1640000	-445.72884208616483	-471.3553279765166	25.62648589035176	-471.3553279765166	0.05121295968637629	0.1965753442655634	0.9781827562602939	6.511310419350447	0.042794070341646756	26.71311922079338	1.0
1645000	-444.6361138471975	-468.5901103101554	23.953996462957896	-468.5901103101554	0.0530302419499995	0.20818227638061462	0.5416119121332983	6.511310419350447	0.061234375828644085	24.96236812807456	1.0
1650000	-444.7502964376862	-468.3683391770842	23.618042739397982	-468.3683391770842	0.06974615687061145	0.2426201713378871	1.3979847996961061	3.778779110530937	0.06040348427424084	24.71552370526185	1.0
1655000	-437.0596935583427	-467.122697131065	30.06300357272231	-467.122697131065	0.05333340704218948	0.16066146507694923	1.3979847996961061	3.778779110530937	0.03546357464281024	30.627943851964773	1.0
1660000	-436.97294480293533	-469.496577265792	32.52363246285668	-469.496577265792	0.02115580226193789	0.08763977329156443	0.7804886377669095	3.778779110530937	0.010222412305801223	31.227153071527436	1.0
1665000	-437.41273397939244	-466.8717669855339	29.459033006141432	-466.8717669855339	0.04050744786959258	0.14426527567365144	0.7804886377669095	6.5383936020462645	0.037410075501088345	30.219989587730517	1.0
1670000	-443.5388165367845	-468.2532476324188	24.714431095634257	-468.2532476324188	0.06766580996335811	0.2280612866499402	0.7804886377669095	5.847325144341642	0.046303104853942734	25.51819410500393	1.0
1675000	-437.28294973992695	-467.9818676233288	30.69891788340184	-467.9818676233288	0.04301408578237324	0.15179777115363877	0.7804886377669095	5.847325144341642	0.02989276961483078	31.06508850669906	1.0
1680000	-442.8051381387963	-467.8587457901308	25.053607651334495	-467.8587457901308	0.03879273720710255	0.16746411945219572	0.7804886377669095	8.260626166216298	0.03120866734233781	26.01595794066123	1.0
1685000	-440.5570300077702	-467.61380615486223	27.056776147092016	-467.61380615486223	0.05280911760347424	0.1936928846458831	0.7804886377669095	5.210845940220104	0.03026281375885718	27.267762427783563	1.0
1690000	-436.2603102141137	-465.66161544338166	29.401305229267987	-465.66161544338166	0.034091501487909	0.11947494300870752	0.7804886377669095	6.948513935760226	0.0400428984059114	30.326466853440806	1.0
1695000	-446.83992077381856	-473.183532450941	26.34361167712245	-473.183532450941	0.040961340211280936	0.14799052400060803	0.7804886377669095	13.637811334845576	0.04908863408824313	28.69730812001766	1.0
1700000	-443.24827755192	-470.8385336388127	27.590256086892666	-470.8385336388127	0.04625966082530619	0.15422219779519486	0.7804886377669095	13.637811334845576	0.03302646228364469	29.547634134258416	1.0
1705000	-436.1607052892953	-464.4375411332049	28.27683584390956	-464.4375411332049	0.04441213120012233	0.14632010619003327	0.7804886377669095	6.839993244385661	0.05415001310704161	29.478687566633454	1.0
1710000	-444.40507819081904	-468.11439449046395	23.709316299644914	-468.11439449046395	0.0420772474349934	0.18123483623482764	0.7804886377669095	6.839993244385661	0.031027170877216324	24.354273107382337	1.0
1715000	-440.97957431599923	-467.1840753391681	26.204501023168838	-467.1840753391681	0.05241853698315149	0.1999849443603411	0.7804886377669095	3.3870202950723898	0.03155352597599413	25.906433413890376	1.0
1720000	-437.4198219864051	-467.12571515052053	29.705893164115444	-467.12571515052053	0.04189638988463679	0.1463087364951566	0.7804886377669095	6.298444418340372	0.025052157415835476	30.007925993683735	1.0
1725000	-442.93255653326304	-469.8643929474295	26.931836414166494	-469.8643929474295	0.04649611769192649	0.1766807787704668	0.48162051813330137	6.298444418340372	0.04446197994760147	27.50867561667302	1.0
1730000	-441.47312773647496	-464.4982525507466	23.025124814271635	-464.4982525507466	0.05109927404093165	0.18816305717627288	2.0405658320274083	6.298444418340372	0.06777865821174982	25.582522259649586	1.0
1735000	-437.94610255099565	-470.4699992782585	32.523896727262866	-470.4699992782585	0.04575760352629071	0.15111585593427052	0.7001919175300851	2.649937339690197	0.03159673829894503	31.88621283451332	1.0
1740000	-449.22047641092297	-471.24672453177686	22.02624812085387	-471.24672453177686	0.05839575588950713	0.22302012037955696	3.8222440072587713	3.287690546374738	0.03524947409719135	24.847029450635254	1.0
1745000	-441.4067487540082	-468.21701188467324	26.81026313066502	-468.21701188467324	0.04763644228111301	0.15544324616024008	3.8222440072587713	4.551832761203496	0.039765820753732084	30.150418431821393	1.0
1750000	-439.21585179554376	-464.19557039095133	24.979718595407586	-464.19557039095133	0.05167911489199106	0.17857154496349728	2.0135629643481874	8.462000951390268	0.028650273561432155	27.13101455814849	1.0
1755000	-438.92649990234355	-465.9832513476766	27.056751445333088	-465.9832513476766	0.048522664568348105	0.17991360149119634	0.2903573456033595	8.462000951390268	0.033459967875093435	27.640028533281352	1.0
1760000	-442.36492242191395	-470.8011489745918	28.43622655267787	-470.8011489745918	0.06348419710941683	0.203399014511053	0.2903573456033595	3.9719884044484757	0.03488086098833814	27.93814567801329	1.0
1765000	-433.7672198077514	-467.70647098718626	33.939251179434876	-467.70647098718626	0.03947214664831231	0.13733474359396777	0.2903573456033595	3.9719884044484757	0.020223911678102315	32.896097672507956	1.0
1770000	-440.94567294934654	-467.21286944630015	26.26719649695358	-467.21286944630015	0.03884029333887334	0.16271228867974155	2.4541959301295284	4.620358549863362	0.040225645413903215	28.270744559772204	1.0
1775000	-439.2628806012406	-468.57707393253946	29.314193331298824	-468.57707393253946	0.05675075808197801	0.17622921652405493	1.1898694657554678	5.705536732882643	0.028891673021661974	30.019293337951567	1.0
1780000	-436.9915595734286	-465.43708118518197	28.44552161175336	-465.43708118518197	0.05175980459773576	0.16493098883501534	1.1898694657554678	3.812304375499847	0.04312322459745372	29.008622097512344	1.0
1785000	-443.1445420320119	-470.5964712866874	27.451929254675516	-470.5964712866874	0.05903220760595611	0.1878275670636876	1.1898694657554678	2.754586878818318	0.040489730263768973	27.590497700621846	1.0
1790000	-441.163790144211	-470.66359309701363	29.499802952802593	-470.66359309701363	0.05310597750386892	0.15933457214817792	1.1898694657554678	6.906753266148067	0.038940219703959056	30.796784334690255	1.0
1795000	-449.9050950895146	-467.6687153580495	17.763620268534897	-467.6687153580495	0.05185689404483821	0.2041057392512405	5.03638602565453	6.906753266148067	0.029956292862532978	22.644829983040978	1.0
