#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Gene_u90_unique" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Gene_u90_unique" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Gene_u90_unique" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Gene_u90_unique" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Gene_u90_unique" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.Gene_u90_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:Gene_u90_unique" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Gene_u90_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.13" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:Gene_u90_unique" name="distribution">
#            <parameter id="kappa.s:Gene_u90_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Gene_u90_unique" name="distribution" x="@popSize.t:Gene_u90_unique">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gene_u90_unique" id="treeLikelihood.Gene_u90_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gene_u90_unique">
#            <siteModel id="SiteModel.s:Gene_u90_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Gene_u90_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Gene_u90_unique" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gene_u90_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Gene_u90_unique" kappa="@kappa.s:Gene_u90_unique" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Gene_u90_unique" id="estimatedFreqs.s:Gene_u90_unique" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gene_u90_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gene_u90_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	popSize	CoalescentConstant	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
2980000	-1467.873364567387	-1521.0250118904542	53.151647323067195	-1521.0250118904542	0.3312731989983919	0.7963142751222108	0.059959732413393904	49.16992324286869	3.979270942230917	0.2788984563368459	0.19662327602176485	0.1875456972452191	0.33693257039617025
2985000	-1460.7277057166414	-1516.4187925273523	55.69108681071081	-1516.4187925273523	0.34148199284960135	0.8229964976549468	0.04393765953199899	51.16978809770951	3.727520023031864	0.271098690097094	0.19422168544508647	0.21924477264608727	0.31543485181173225
2990000	-1459.7237974580848	-1518.4668719323788	58.74307447429387	-1518.4668719323788	0.3227103760927993	0.7742058506135985	0.04220764092702174	54.18160523011664	3.727520023031864	0.271098690097094	0.19422168544508647	0.21924477264608727	0.31543485181173225
2995000	-1468.936273759983	-1523.295412303947	54.35913854396404	-1523.295412303947	0.2838191120066188	0.7204553051259218	0.05259833022744271	50.21142856578573	3.8418351613987536	0.27904106326791556	0.19197071855055106	0.19068463709759984	0.3383035810839335
3000000	-1471.4594099701237	-1524.066953611637	52.60754364151325	-1524.066953611637	0.31841343403820893	0.7816021821600063	0.053296885164775605	48.311462356113026	3.6168227358340466	0.29961068854895967	0.1842636392080885	0.2120411423748362	0.30408452986811574
3005000	-1467.7565351426406	-1520.3862117406543	52.62967659801381	-1520.3862117406543	0.36029664714423687	0.8656671289468938	0.044178507667371046	48.145955841790155	3.6168227358340466	0.29961068854895967	0.1842636392080885	0.2120411423748362	0.30408452986811574
3010000	-1466.9564094227073	-1518.9540280147937	51.9976185920863	-1518.9540280147937	0.41830233802833994	0.9848695322332766	0.05125453042462381	47.599240990458235	3.6168227358340466	0.27957592947878496	0.1842636392080885	0.23207590144501095	0.30408452986811574
3015000	-1462.9848450965999	-1520.8116014642687	57.82675636766893	-1520.8116014642687	0.33418958536053944	0.8012487482750177	0.04515198259829491	53.37430954165241	3.7991618127506057	0.27194356604148184	0.17868568661484704	0.2434108599541147	0.3059598873895564
3020000	-1480.4547206485151	-1527.219386851631	46.764666203115844	-1527.219386851631	0.4028611046079458	0.9545463493739643	0.04116713995743523	42.52776716334776	4.822930431974053	0.27194356604148184	0.17868568661484704	0.2434108599541147	0.3059598873895564
3025000	-1464.4807526137408	-1517.7040853354797	53.22333272173882	-1517.7040853354797	0.35245624798250874	0.8438121282278819	0.037221251595881195	48.772884089843295	3.931994056729434	0.2874583337264896	0.17173747555205493	0.2115951691395741	0.32920902158188137
3030000	-1466.7365623364697	-1521.9011255426997	55.16456320623007	-1521.9011255426997	0.35855408860001403	0.854360963745082	0.03988382176741759	50.96086895705248	4.517126829484139	0.2874583337264896	0.17173747555205493	0.2115951691395741	0.32920902158188137
3035000	-1463.4396762995816	-1518.7582143284194	55.318538028837686	-1518.7582143284194	0.3878096631818384	0.9055124397415448	0.04582157397101286	51.15489967048742	4.235505772742086	0.24424085815318694	0.17986213900403927	0.2227811927416956	0.35311581010107806
3040000	-1465.875117239977	-1521.6882570263324	55.813139786355364	-1521.6882570263324	0.366485523442301	0.8651776223843439	0.05247957938970239	51.76836493471764	4.41358133229489	0.2583392768239572	0.21304056884781458	0.1896027628979203	0.3390173914303078
3045000	-1476.5656035943678	-1527.9065285012819	51.340924906914125	-1527.9065285012819	0.31009738529255193	0.7915416714178436	0.041539471047215386	47.21471824744712	4.41358133229489	0.2583392768239572	0.18917436876621502	0.1896027628979203	0.36288359151190736
3050000	-1457.460894347345	-1515.6691001943598	58.20820584701485	-1515.6691001943598	0.36274679198259	0.8463091506211671	0.04239902067070033	53.97161381295861	4.760037961083618	0.2655268974157276	0.19668468704494563	0.21646237831418283	0.32132603722514397
3055000	-1459.1087346660795	-1516.6240236582178	57.51528899213834	-1516.6240236582178	0.3456376044034996	0.8164642852197131	0.048760107291306864	53.087439278448414	3.6719270744302666	0.2655268974157276	0.19668468704494563	0.21646237831418283	0.32132603722514397
3060000	-1471.8012337618875	-1524.7215477868938	52.92031402500619	-1524.7215477868938	0.3806900109627976	0.8958014214963925	0.064675757640985	49.161155619280905	4.955436737408324	0.2655268974157276	0.19668468704494563	0.21646237831418283	0.32132603722514397
3065000	-1464.2863475675526	-1521.1671356529262	56.88078808537354	-1521.1671356529262	0.36300174470196755	0.8509123078318914	0.040883975226126315	52.409597614670474	3.8017548252134086	0.27695996727845645	0.18036726473286324	0.215839357031408	0.32683341095727236
3070000	-1462.2799461014317	-1520.249071314996	57.96912521356426	-1520.249071314996	0.32872962026292646	0.7767934904496989	0.040529557850246443	53.658057704130805	3.588602480230239	0.29724799605308805	0.1766793494426414	0.17817179579553574	0.3479008587087348
3075000	-1464.3578144024173	-1519.1164757888293	54.75866138641207	-1519.1164757888293	0.3550834750393805	0.8614149539186691	0.051601468158415806	50.65863383537984	3.640987993231637	0.2848252826242853	0.1821108973380346	0.18123853677687649	0.35182528326080376
3080000	-1471.3302972848983	-1523.004287775739	51.67399049084067	-1523.004287775739	0.303265337661801	0.7615394032630807	0.07651914161990307	47.69110353388249	3.640987993231637	0.269969990249181	0.20094174565291723	0.20868005285008467	0.32040821124781727
3085000	-1460.774944402885	-1520.427667775588	59.6527233727029	-1520.427667775588	0.33028723179132585	0.7737914582394005	0.0424047234174202	55.30646316130312	3.640987993231637	0.31323648908509755	0.17637710940620166	0.18997819026088372	0.32040821124781727
3090000	-1457.307519533277	-1515.4458359403145	58.13831640703763	-1515.4458359403145	0.3135432035467732	0.7476775916354211	0.050909946506576986	54.005806095827246	3.640987993231637	0.28452688151800554	0.17637710940620166	0.18997819026088372	0.3491178188149093
3095000	-1459.2823553719954	-1519.648281997268	60.365926625272486	-1519.648281997268	0.3518295463362663	0.817314191726859	0.038218490194148774	55.94667743189401	3.640987993231637	0.28452688151800554	0.17637710940620166	0.18997819026088372	0.3491178188149093
3100000	-1466.451689240809	-1520.4027888818896	53.95109964108054	-1520.4027888818896	0.345582866104951	0.8412027038561485	0.04706098768696055	49.555859924939554	3.095838782115655	0.28452688151800554	0.17637710940620166	0.18997819026088372	0.3491178188149093
3105000	-1468.1788757066606	-1524.6391757349272	56.46030002826661	-1524.6391757349272	0.38740209232552447	0.8956501104908354	0.0363872702360772	51.870762358872874	2.766715085044472	0.28722656805653646	0.165884652302562	0.1785923373918127	0.36829644224908886
3110000	-1465.8258896959874	-1528.299094625181	62.47320492919365	-1528.299094625181	0.3072306430134726	0.7135545982495297	0.041533428219308506	58.725187919755925	4.995364649631516	0.28722656805653646	0.165884652302562	0.1785923373918127	0.36829644224908886
3115000	-1462.597179662541	-1516.9952061508827	54.39802648834175	-1516.9952061508827	0.336979281010065	0.8042358380250643	0.056035400508026544	51.06110267403278	5.389983852904652	0.287870146314884	0.165884652302562	0.17794875913346514	0.36829644224908886
3120000	-1465.6347868026405	-1518.7415255391497	53.106738736509286	-1518.7415255391497	0.34932550937725587	0.8524658133158207	0.05543058950357483	49.43202903488877	4.239184887584068	0.287870146314884	0.165884652302562	0.17794875913346514	0.36829644224908886
3125000	-1470.627993598943	-1525.0339914303881	54.405997831445106	-1525.0339914303881	0.3213018711922663	0.788790163328474	0.06084733007557648	50.783025346872954	4.239184887584068	0.3162382107568096	0.165884652302562	0.17794875913346514	0.33992837780716323
3130000	-1460.056145782968	-1516.4856493432574	56.42950356028918	-1516.4856493432574	0.37459661342480904	0.876099747439713	0.04909343910304071	51.87778854328288	3.1592333898613556	0.24651155561929994	0.2050630879539962	0.2084969786195406	0.33992837780716323
3135000	-1470.820370209461	-1522.7305759777475	51.91020576828642	-1522.7305759777475	0.3673169806508244	0.8770406031809754	0.0687856101728392	47.85873749165974	3.6475229513159713	0.27534624944290353	0.19137012476748086	0.21115293969338286	0.32213068609623263
3140000	-1470.181534505554	-1520.0977288721447	49.916194366590574	-1520.0977288721447	0.37221723423303404	0.8979839570267141	0.052634684301754636	45.492392310099476	3.189423805425094	0.3000229438795315	0.2117646068741099	0.18016013425824476	0.308052314988114
3145000	-1461.8757171501622	-1517.9655114745678	56.08979432440563	-1517.9655114745678	0.3269625476232492	0.7910249264048335	0.041941353192773735	51.38432586889188	3.469995110903793	0.2688091281429018	0.2117646068741099	0.2113739499948744	0.308052314988114
3150000	-1460.9802907176875	-1513.6389165394871	52.65862582179967	-1513.6389165394871	0.3507845766060506	0.850934972833582	0.054190995505926855	48.34145119525652	3.469995110903793	0.2688091281429018	0.2117646068741099	0.18801478234638305	0.33141148263660536
3155000	-1464.8433746459793	-1521.1651542151428	56.321779569163475	-1521.1651542151428	0.364928951445581	0.85748602891885	0.049573648705377574	52.14151383528274	4.178780689245089	0.2688091281429018	0.2117646068741099	0.18801478234638305	0.33141148263660536
3160000	-1471.5211474621672	-1522.433482703375	50.91233524120765	-1522.433482703375	0.3243176879050612	0.7981535166356144	0.03237305429066407	46.35891447908631	4.697818525543203	0.2688091281429018	0.2117646068741099	0.20481850904136847	0.31460775594161994
3165000	-1475.2373598726135	-1526.2870954878128	51.049735615199275	-1526.2870954878128	0.4423797489500477	1.030809108694145	0.04143817576244383	46.65004835476469	4.2578991677755385	0.2836722708288965	0.2202207532334853	0.18868814054247304	0.30741883539514503
3170000	-1468.652576704302	-1521.7751903720766	53.12261366777463	-1521.7751903720766	0.3633541667597393	0.8812762151646631	0.04132213378533587	48.56775496699224	3.7685932024935886	0.2836722708288965	0.2202207532334853	0.18868814054247304	0.30741883539514503
3175000	-1468.110323503538	-1524.276453721489	56.166130217951036	-1524.276453721489	0.33249803712131354	0.7875374432598968	0.053159206225175434	52.085453849886854	4.3900135207376865	0.300900159007239	0.21868549289357603	0.18378345891538564	0.29663088918379926
3180000	-1462.868531167064	-1521.0183089574703	58.14977779040632	-1521.0183089574703	0.34561496342594716	0.810117899030852	0.040205256919583376	53.74749230995085	4.3900135207376865	0.28997459928882335	0.22734330308289635	0.18605120844448095	0.29663088918379926
3185000	-1463.5725160010727	-1517.644204825069	54.071688823996226	-1517.644204825069	0.35411854990573927	0.8605543887164997	0.04245048420703796	49.88406231877945	4.3900135207376865	0.28997459928882335	0.1933620826939676	0.18605120844448095	0.330612109572728
3190000	-1468.524380870699	-1518.750102066816	50.22572119611705	-1518.750102066816	0.37375147518872504	0.8941064853962357	0.07330115011156474	46.59189860024185	4.054318358873359	0.3075701732429766	0.17576650873981436	0.18605120844448095	0.330612109572728
3195000	-1467.7819126738793	-1526.178224468708	58.396311794828776	-1526.178224468708	0.28348462283888265	0.6849385110468564	0.04541630251641172	54.28094823268337	4.255800177910287	0.2931421606787734	0.19894687271554068	0.17498903685860828	0.3329219297470777
3200000	-1459.5867200848584	-1516.2781898658188	56.691469780960375	-1516.2781898658188	0.3507466427962206	0.8111048749532139	0.03287230360491952	52.111690053523056	4.255800177910287	0.2659779186216987	0.19894687271554068	0.20215327891568305	0.3329219297470777
3205000	-1468.5183900396094	-1521.8288596258226	53.310469586213244	-1521.8288596258226	0.4297670760029457	0.9973338320380664	0.043361772922398734	49.0076376359912	4.255800177910287	0.2659779186216987	0.19894687271554068	0.20215327891568305	0.3329219297470777
3210000	-1469.5893168498865	-1521.2509467961181	51.661629946231656	-1521.2509467961181	0.3490912077749427	0.8492820143093676	0.04206851190311486	47.67942123442869	5.877901390583266	0.2659779186216987	0.218108488369334	0.20215327891568305	0.31376031409328436
3215000	-1473.9290600017912	-1523.1173772647696	49.18831726297846	-1523.1173772647696	0.4111816392406895	0.9768203500706472	0.05501103710497406	45.794570409009495	6.450907516662519	0.2685766952785499	0.203810703503704	0.1847065456048519	0.3429060556128943
3220000	-1461.2278581356534	-1519.059864835529	57.83200669987558	-1519.059864835529	0.3365772416707924	0.7866832431449613	0.04299706243315009	53.72517867148692	4.675796116414206	0.2685766952785499	0.203810703503704	0.1847065456048519	0.3429060556128943
3225000	-1468.21330498634	-1519.7462460200102	51.5329410336702	-1519.7462460200102	0.41526916169389805	0.984203351664509	0.06114700964505309	47.79924626354083	4.719561897935138	0.24571840938535783	0.20212767476128438	0.19478514561246663	0.35736877024089114
3230000	-1470.9896724568098	-1524.2512567091378	53.26158425232799	-1524.2512567091378	0.44543218050569855	1.0303554866200915	0.049931713202587165	49.45098115756444	4.946173920757901	0.2519838650659203	0.20270143966535167	0.18304973190969956	0.36226496335902847
3235000	-1459.2384292706508	-1518.0089637252347	58.77053445458389	-1518.0089637252347	0.33962999672480826	0.7927407415348514	0.03741098187266488	54.32463877169444	3.971524295721576	0.28424436542853254	0.2008747394020548	0.18136689368795345	0.33351400148145915
3240000	-1465.1158015485298	-1520.3107784090582	55.194976860528385	-1520.3107784090582	0.3671474787191227	0.8654374453272807	0.04961766898034737	51.16982340773497	4.425885083908355	0.28424436542853254	0.2008747394020548	0.18136689368795345	0.33351400148145915
3245000	-1467.3113888296255	-1519.7095257102712	52.398136880645765	-1519.7095257102712	0.3524099165981141	0.8388133328003404	0.07002224085550161	48.32165723738755	2.9932434992933166	0.2862083244159882	0.1869411186579453	0.18407228206539594	0.34277827486067064
3250000	-1462.724050475601	-1516.9890219582387	54.26497148263766	-1516.9890219582387	0.3266466554777344	0.7848157652098228	0.03739892681011573	49.87979439501793	3.9480696008155274	0.2862083244159882	0.1869411186579453	0.18407228206539594	0.34277827486067064
3255000	-1474.739834901481	-1528.2069300046803	53.46709510319937	-1528.2069300046803	0.3389358400521203	0.8308243399073793	0.037005743210650935	49.579503320812776	4.96971088500753	0.2862083244159882	0.16324401180799877	0.18407228206539594	0.36647538171061717
3260000	-1466.7802874002346	-1518.4269069838087	51.64661958357412	-1518.4269069838087	0.41117421833216905	0.9640254964723949	0.053126167492648854	47.727841652649055	3.7855928396625274	0.2788950228673829	0.16324401180799877	0.1913855836140013	0.36647538171061717
3265000	-1462.3938215488563	-1518.1062483867065	55.712426837850295	-1518.1062483867065	0.34652738071067746	0.837126097648125	0.04714036741141368	51.71305655387681	4.052134109993597	0.2661107317784002	0.18193405425038497	0.18000530030428918	0.37194991366692565
3270000	-1468.8305440929482	-1523.6902875124401	54.85974341949196	-1523.6902875124401	0.3291989414138015	0.8032548256038159	0.05255346750407867	50.90978647986559	3.6813338367563193	0.2571041775815547	0.17446193425162698	0.18470494409962587	0.3837289440671925
3275000	-1465.8257995681192	-1519.9506551676538	54.124855599534655	-1519.9506551676538	0.3760849343351728	0.9030296102442918	0.05368475992109076	50.196196740791954	3.6813338367563193	0.2571041775815547	0.17446193425162698	0.18470494409962587	0.3837289440671925
3280000	-1463.6414554406863	-1522.2095260696317	58.56807062894541	-1522.2095260696317	0.32537464827727575	0.7631713446445884	0.05067955890709172	54.688152845274686	4.417533456655098	0.2617443140420694	0.17823321453688212	0.19380618363326332	0.36621628778778526
3285000	-1458.2568631002327	-1515.6244923272548	57.36762922702208	-1515.6244923272548	0.3473935473630031	0.8194439758290719	0.03611141642842001	53.10935396180729	4.427527133088215	0.29330953811097843	0.1706683202860156	0.19913406115171922	0.33688808045128665
3290000	-1462.750523980531	-1517.116071806858	54.36554782632694	-1517.116071806858	0.3499867829508532	0.8266298110833016	0.04825276816280353	50.44244190250292	4.427527133088215	0.27086703365781883	0.1706683202860156	0.19913406115171922	0.35933058490444625
3295000	-1468.9704447397546	-1523.1245883882632	54.15414364850862	-1523.1245883882632	0.34452511533445945	0.8382234522845748	0.06259345549407896	50.52764955191499	4.5992809370940355	0.2788910124874426	0.17809618742881553	0.18900530909407787	0.354007490989664
3300000	-1469.4751877159506	-1518.0910872054212	48.61589948947057	-1518.0910872054212	0.41054432788730727	0.9838937103220512	0.060370742631293474	44.51838079706701	3.807167604928652	0.2678795112517054	0.21050574349924261	0.18900530909407787	0.33260943615497407
3305000	-1469.0815854455518	-1525.6189334126682	56.53734796711642	-1525.6189334126682	0.37488353870578717	0.8841261029593765	0.05131027818970016	52.459713140111	4.179237097376896	0.2961778844928318	0.18326393575183142	0.1981198011797214	0.32243837857561547
3310000	-1462.7559617712611	-1518.5644458870747	55.80848411581369	-1518.5644458870747	0.3857704968250082	0.8909251247176526	0.03348386079373971	50.95705891687767	3.251734779846358	0.26409161497317957	0.2081196375717608	0.18935866156437403	0.3384300858906855
3315000	-1466.3887323682727	-1522.1146677381737	55.72593536990102	-1522.1146677381737	0.30490721379325586	0.7387747234902633	0.04693699825592456	51.465741379740805	3.8600917926287237	0.245591551013178	0.19446809472260013	0.2030102044135347	0.3569301498506871
3320000	-1463.4362494546604	-1516.7174638165975	53.28121436193712	-1516.7174638165975	0.3746898705115084	0.8805318663200947	0.05739216447847975	49.40441817768452	4.101249277938781	0.26292054740347154	0.17328145394254438	0.20337294876694842	0.3604250498870357
3325000	-1469.2464354205672	-1522.4562703748506	53.20983495428344	-1522.4562703748506	0.3506365960256309	0.8497840649561458	0.03962618851405747	49.13943479567721	4.695581957163569	0.26292054740347154	0.17328145394254438	0.20337294876694842	0.3604250498870357
3330000	-1465.4413844129303	-1518.9177162201108	53.47633180718057	-1518.9177162201108	0.379423103782786	0.8878436868011749	0.03457853404975737	49.31595269408405	4.453427783361893	0.2722135452716579	0.18449332208382496	0.17246844288108282	0.3708246897634343
3335000	-1469.9522404870665	-1523.2429789280532	53.29073844098664	-1523.2429789280532	0.3408705625055062	0.824935432902715	0.03884203495401981	49.18579150560266	4.453427783361893	0.30246438703321743	0.18449332208382496	0.17246844288108282	0.3405738480018748
3340000	-1471.4575836759998	-1524.0425014829143	52.584917806914575	-1524.0425014829143	0.4251878129732629	0.9896392382416737	0.05185678379745206	48.78243110413095	4.453427783361893	0.30246438703321743	0.16511013150965106	0.19185163345525671	0.3405738480018748
3345000	-1467.1467011859177	-1521.324781927188	54.178080741270264	-1521.324781927188	0.3711286147916918	0.8877078449716262	0.04007518761420744	49.547642602331	3.42478787543202	0.30471808926311666	0.1886777785291173	0.20287722091070567	0.3037269112970603
3350000	-1463.835956944262	-1518.5251396332073	54.68918268894521	-1518.5251396332073	0.3402237283634483	0.8338282000852792	0.05971451464908299	50.26451985865524	3.1619407553068304	0.27905058858208226	0.2104921349399219	0.20314849494636855	0.3073087815316272
3355000	-1464.9725050442935	-1517.3261561256702	52.35365108137682	-1517.3261561256702	0.43245417256734253	1.0072172859635233	0.06775707993328638	48.581897732236186	4.737787097948977	0.2647012762117963	0.2205337256547355	0.19359586012042054	0.32116913801304764
3360000	-1471.191002073275	-1523.0147875222617	51.82378544898663	-1523.0147875222617	0.43001614749531747	1.0116325759747018	0.07528501563288968	48.15738426411015	4.737787097948977	0.2647012762117963	0.2205337256547355	0.19359586012042054	0.32116913801304764
3365000	-1472.1465333267765	-1524.9422927390835	52.79575941230706	-1524.9422927390835	0.3165487128532857	0.7898942060013806	0.04824098925476021	48.70792714079005	4.820795220000788	0.2647012762117963	0.2205337256547355	0.19359586012042054	0.32116913801304764
3370000	-1472.9686148111414	-1524.3795074226473	51.41089261150602	-1524.3795074226473	0.35639612946748717	0.8646024162860275	0.055940896360234915	47.33923551739158	3.8371071929767337	0.3024573421902866	0.18277765967624524	0.19359586012042054	0.32116913801304764
3375000	-1464.7077166137635	-1518.8203644804616	54.11264786669808	-1518.8203644804616	0.3685921406878459	0.8461533215807017	0.07832286524082276	50.24687410120449	3.8371071929767337	0.26689722466828747	0.18277765967624524	0.22915597764241968	0.32116913801304764
3380000	-1469.4947100691818	-1520.6699263516275	51.17521628244562	-1520.6699263516275	0.366051943188037	0.891787521201971	0.05191726139187169	46.898254259944494	3.8371071929767337	0.26689722466828747	0.18277765967624524	0.22915597764241968	0.32116913801304764
3385000	-1468.2610679457032	-1521.2734649187498	53.01239697304674	-1521.2734649187498	0.34577202525678374	0.8408947941223561	0.04392663750972556	48.568304539283936	3.8371071929767337	0.26689722466828747	0.18277765967624524	0.22915597764241968	0.32116913801304764
3390000	-1466.3367911783446	-1517.0038339147682	50.667042736423674	-1517.0038339147682	0.3633103146851215	0.8699802450339693	0.0689793657236588	46.61643169652392	3.6574221217092497	0.26689722466828747	0.18277765967624524	0.22915597764241968	0.32116913801304764
3395000	-1471.8401663614518	-1523.887977582101	52.04781122064915	-1523.887977582101	0.3295043596299058	0.8203613737240918	0.06739922991624557	47.95270508622116	3.6574221217092497	0.28285390201390015	0.18277765967624524	0.22915597764241968	0.30521246066743496
3400000	-1468.3300076706857	-1523.0972474172172	54.76723974653141	-1523.0972474172172	0.3281366712367899	0.7984038512467553	0.035497753562059677	50.04758654233135	3.7086626400997864	0.28285390201390015	0.18277765967624524	0.22915597764241968	0.30521246066743496
3405000	-1461.7322572541204	-1521.7690738519402	60.03681659781976	-1521.7690738519402	0.3511844966541753	0.8172941436887573	0.030711073790212814	55.14258037984898	3.6171989253814534	0.28285390201390015	0.18277765967624524	0.22915597764241968	0.30521246066743496
3410000	-1463.645209002911	-1520.3889599744946	56.743750971583424	-1520.3889599744946	0.336737584329859	0.800727505490786	0.05372459858273189	52.32053098380965	3.6171989253814534	0.26381142484161807	0.20182013684852732	0.22915597764241968	0.30521246066743496
3415000	-1461.3122432659268	-1519.9608650925193	58.648621826592404	-1519.9608650925193	0.3552932468929313	0.8274809284068796	0.0307282623923942	53.88887734721621	3.6171989253814534	0.26381142484161807	0.16943719303501545	0.22915597764241968	0.3375954044809468
3420000	-1466.3280999208039	-1521.4242095326915	55.09610961188765	-1521.4242095326915	0.3670886207649608	0.8721182405597366	0.05712111726035929	51.334401573185836	4.8628094440849425	0.26381142484161807	0.16943719303501545	0.22915597764241968	0.3375954044809468
3425000	-1463.7811635503635	-1514.242071702109	50.46090815174535	-1514.242071702109	0.3626354397917537	0.8788996607025124	0.06055448649811599	46.721463397928225	5.066994893917364	0.27087143162180083	0.18009088092563566	0.2272107859249311	0.3218269015276323
3430000	-1457.1018425842979	-1516.6445320926505	59.54268950835268	-1516.6445320926505	0.3888832032942464	0.8761816634017529	0.043615660671729554	55.39037270726858	4.175694319253241	0.27087143162180083	0.18009088092563566	0.1947997580340698	0.35423792941849364
3435000	-1466.0103085735839	-1523.5873187362072	57.577010162623395	-1523.5873187362072	0.4347613409894658	0.9730150302732142	0.04410581824295481	53.38781975166282	4.175694319253241	0.2988322652403024	0.18009088092563566	0.1947997580340698	0.3262770957999921
3440000	-1456.8776763863038	-1512.8194261260996	55.94174973979573	-1512.8194261260996	0.3787290215775276	0.8818225455590023	0.055183269790901865	51.97662744598373	4.175694319253241	0.2988322652403024	0.18009088092563566	0.1947997580340698	0.3262770957999921
3445000	-1462.4280302321056	-1518.2978203788869	55.86979014678137	-1518.2978203788869	0.3450297892362374	0.8210966160995461	0.0408304805679255	51.261326513425516	3.1263908942444543	0.2988322652403024	0.18009088092563566	0.1947997580340698	0.3262770957999921
3450000	-1463.635168255331	-1520.8220058697684	57.186837614437295	-1520.8220058697684	0.3173454926699097	0.7621703614480031	0.05303749409951615	53.41622963237256	4.978928601268676	0.2988322652403024	0.18009088092563566	0.1947997580340698	0.3262770957999921
3455000	-1478.63997550935	-1524.2884876682165	45.64851215886641	-1524.2884876682165	0.35217586631224784	0.8747151592622013	0.08892678646138534	42.08279784070193	3.889641490986852	0.2988322652403024	0.17862078330106404	0.1947997580340698	0.32774719342456365
3460000	-1462.6783249715932	-1518.09981584063	55.42149086903689	-1518.09981584063	0.40268413204562453	0.9315975431622809	0.05885865726595839	51.44849548198105	3.889641490986852	0.29366985517342264	0.17862078330106404	0.1947997580340698	0.3329096034914434
3465000	-1458.7589552602012	-1516.0618153025016	57.302860042300345	-1516.0618153025016	0.345930760821532	0.8268882511228729	0.050556791800780786	53.10142121088268	4.0087275117456915	0.27194568221634624	0.20034495625814044	0.1947997580340698	0.3329096034914434
3470000	-1473.9188388411985	-1526.3033277355223	52.38448889432379	-1526.3033277355223	0.3838299422914998	0.9152816832522165	0.05227438795302951	48.21645930541866	4.0087275117456915	0.27194568221634624	0.20034495625814044	0.1947997580340698	0.3329096034914434
3475000	-1456.358436379783	-1511.8317255649908	55.47328918520792	-1511.8317255649908	0.3763262722337153	0.8813703962773938	0.04453295272473984	51.3911751326567	4.29579526829388	0.27290738612658455	0.1793625932981496	0.19305471074754277	0.35467530982772305
