#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Gene_u39_unique" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Gene_u39_unique" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Gene_u39_unique" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Gene_u39_unique" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Gene_u39_unique" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.Gene_u39_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gene_u39_unique" name="distribution">
#            <parameter id="gammaShape.s:Gene_u39_unique" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="kappa1Prior.s:Gene_u39_unique" name="distribution">
#            <parameter id="kappa1.s:Gene_u39_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:Gene_u39_unique" name="distribution">
#            <parameter id="kappa2.s:Gene_u39_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Gene_u39_unique" name="distribution" x="@popSize.t:Gene_u39_unique">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gene_u39_unique" id="treeLikelihood.Gene_u39_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gene_u39_unique">
#            <siteModel gammaCategoryCount="3" id="SiteModel.s:Gene_u39_unique" shape="@gammaShape.s:Gene_u39_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Gene_u39_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gene_u39_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:Gene_u39_unique" kappa1="@kappa1.s:Gene_u39_unique" kappa2="@kappa2.s:Gene_u39_unique" spec="beast.base.evolution.substitutionmodel.TN93">
#                    <frequencies data="@Gene_u39_unique" id="empiricalFreqs.s:Gene_u39_unique" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gene_u39_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gene_u39_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa1	kappa2	gammaShape	popSize	CoalescentConstant
4895000	-4348.581567969767	-4425.829070078495	77.24750210872786	-4425.829070078495	0.02545603587712849	0.07457536369717856	3.858141028395245	7.7351984566379715	0.10441414609534558	0.0107105650725554	78.88473457653751
4900000	-4353.836345540161	-4430.815380500908	76.9790349607465	-4430.815380500908	0.024280391516232236	0.06790707597705967	3.858141028395245	8.730279525285873	0.15929470689013359	0.012446438281787492	79.02805063723622
4905000	-4352.601256169864	-4426.294931973661	73.69367580379655	-4426.294931973661	0.025290245224414434	0.07270033015905436	4.256093583941611	8.730279525285873	0.15929470689013359	0.013393965048045091	75.93931210259888
4910000	-4353.420488887862	-4431.967635943465	78.54714705560285	-4431.967635943465	0.02222869092212407	0.06396700181373746	4.256093583941611	8.730279525285873	0.22287637059558218	0.005409899572417045	79.94979131151153
4915000	-4354.595306100469	-4429.1952658288565	74.59995972838746	-4429.1952658288565	0.029221494075683474	0.08342651370700105	3.3307944262585223	11.599802624762866	0.1264752470938882	0.008843791270056987	76.62368999192265
4920000	-4349.085320678142	-4430.003213584949	80.91789290680681	-4430.003213584949	0.022408777054137005	0.06497573707023857	4.63602992505412	7.885686576233056	0.1264752470938882	0.007362365782740675	82.47025315721454
4925000	-4354.117582033445	-4428.301291835848	74.18370980240348	-4428.301291835848	0.02507967740183094	0.07526755412938768	4.408737044141749	7.885686576233056	0.1581576826919708	0.012015218729372204	76.19090803504258
4930000	-4344.16397625149	-4424.063389917633	79.89941366614278	-4424.063389917633	0.02447725709964767	0.06914187635479696	4.408737044141749	10.244652164941396	0.1581576826919708	0.007681260326282495	81.92123233565516
4935000	-4350.53351559652	-4430.899567789419	80.36605219289874	-4430.899567789419	0.024158730372094574	0.06680099689989323	5.34602268957233	10.244652164941396	0.1581576826919708	0.007772082860488574	82.66394060178162
4940000	-4353.409164400254	-4428.590631344608	75.1814669443535	-4428.590631344608	0.02189364963805828	0.06870768196938903	5.34602268957233	9.472600307944811	0.1581576826919708	0.009258808960850845	77.5114738509947
4945000	-4351.916385429088	-4427.094086246234	75.17770081714599	-4427.094086246234	0.028449530839735095	0.08005706141406413	5.34602268957233	9.472600307944811	0.10857849065530964	0.011085159116145053	77.63816031045396
4950000	-4352.02113073871	-4431.458837168112	79.43770642940231	-4431.458837168112	0.023896269890765647	0.06791531370480167	5.34602268957233	9.472600307944811	0.24598212059348043	0.007287493516152598	81.61612201745226
4955000	-4356.970047218826	-4435.479650207407	78.509602988581	-4435.479650207407	0.027980814802163446	0.07861218736070046	4.1977536206901505	7.419591349711662	0.156643513680557	0.007493508129347367	79.87843741131624
4960000	-4350.882299378875	-4432.087457284487	81.2051579056118	-4432.087457284487	0.02651743515788535	0.0725595514500285	4.1977536206901505	9.997263312083787	0.17909000194497635	0.00802701062841707	83.18348133504233
4965000	-4365.921841512216	-4438.014854158342	72.09301264612651	-4438.014854158342	0.02425224699272789	0.07734303210392006	4.1977536206901505	6.614957151623008	0.17909000194497635	0.013467645816924256	73.88620364647257
4970000	-4355.383258858186	-4432.078617532965	76.69535867477833	-4432.078617532965	0.026040132905184664	0.0720610505188319	4.1977536206901505	10.675953958465561	0.11893174874735572	0.012946079786896264	79.21331279562288
4975000	-4348.965510223135	-4429.7141653980125	80.74865517487666	-4429.7141653980125	0.02491187056169106	0.06948651161673318	4.1977536206901505	7.8499629739447565	0.11893174874735572	0.008816326516140912	82.3359833643339
4980000	-4354.451591483652	-4430.222527458499	75.77093597484705	-4430.222527458499	0.027122462003558407	0.08090730864828684	4.1977536206901505	6.345078299238125	0.11893174874735572	0.009094069451713356	77.04649407090035
4985000	-4352.631053917991	-4429.131142962499	76.50008904450824	-4429.131142962499	0.02397988179138646	0.06970818587576647	4.1977536206901505	12.032535867090985	0.11893174874735572	0.007668465516727875	78.72329552345785
4990000	-4351.321120005853	-4428.3571740955385	77.03605408968575	-4428.3571740955385	0.022511575149291505	0.06733763089251386	4.1977536206901505	7.50165039137994	0.11893174874735572	0.010374129362420987	78.7105610439625
4995000	-4343.818648770049	-4421.5719623151945	77.75331354514559	-4421.5719623151945	0.025641689375656553	0.07289364592300572	4.1977536206901505	7.492392605226487	0.11893174874735572	0.009906302391126755	79.37963987573964
5000000	-4350.986594361846	-4428.800102772082	77.81350841023617	-4428.800102772082	0.025281974069050302	0.07101342040517203	4.1977536206901505	7.492392605226487	0.11893174874735572	0.008374344925760788	79.27183643790482
5005000	-4349.065676968123	-4425.23254281793	76.16686584980744	-4425.23254281793	0.02264673239115701	0.06760641529965747	4.334159624243636	9.55556190898652	0.11893174874735572	0.006370413080433785	77.81288426575867
5010000	-4349.18627726471	-4426.295524282146	77.1092470174365	-4426.295524282146	0.026281335383652335	0.0724390513236561	4.510081309762003	11.229429941505199	0.11893174874735572	0.005807006718524928	79.0144597306836
5015000	-4355.547121388956	-4430.852834641191	75.30571325223565	-4430.852834641191	0.03128955293963127	0.08659222151993853	4.510081309762003	9.619652915422046	0.16358657956238387	0.0100100318879421	77.51256104857143
5020000	-4357.704516144721	-4435.591482681845	77.88696653712387	-4435.591482681845	0.026698882754428215	0.07267282559719923	6.154326677729106	12.713539640905173	0.16358657956238387	0.008508194731684519	80.903035815708
5025000	-4355.463968591061	-4433.26599441855	77.80202582748879	-4433.26599441855	0.02110491843362668	0.06305859154277532	6.116377723571913	10.241583122811662	0.16358657956238387	0.006424466886547015	80.11305192237708
5030000	-4355.428744135716	-4431.085092371383	75.6563482356665	-4431.085092371383	0.025148771179441913	0.07359196251309078	6.116377723571913	10.241583122811662	0.16358657956238387	0.00787361010599773	78.17077735273084
5035000	-4349.769211959603	-4428.747913715549	78.97870175594554	-4428.747913715549	0.02846839135840202	0.07715001006377985	6.116377723571913	10.241583122811662	0.11441887218771339	0.009287660560723403	81.60913318870166
5040000	-4345.830767066576	-4425.52723059275	79.69646352617427	-4425.52723059275	0.02517920569690056	0.06985760764525388	5.179869220899236	10.241583122811662	0.1341732067679144	0.006928926950022876	81.8100592663737
5045000	-4348.865796612049	-4428.835877514028	79.97008090197897	-4428.835877514028	0.021641102763909747	0.06116106182984751	5.179869220899236	10.241583122811662	0.1341732067679144	0.009559564426858088	82.40551384621348
5050000	-4351.540498270009	-4428.405361598911	76.86486332890236	-4428.405361598911	0.03144147099647717	0.08451749480783191	4.248660956409504	12.267641909556694	0.1341732067679144	0.007151347038883164	79.08684266489229
5055000	-4350.316272048607	-4426.224828463636	75.90855641502887	-4426.224828463636	0.027269046415134345	0.07765380851218799	4.248660956409504	8.368685855072503	0.1341732067679144	0.009938967632960517	77.75516582502367
5060000	-4359.2638033063895	-4430.952704148683	71.68890084229338	-4430.952704148683	0.02557420566534605	0.0790465257351077	4.248660956409504	10.60631244551584	0.1341732067679144	0.012468579855988173	74.18770778860832
5065000	-4356.973653904029	-4433.14057171289	76.16691780886104	-4433.14057171289	0.02852874211109239	0.08137152796676991	2.6448401692876815	6.47867803344396	0.1341732067679144	0.007792734691373693	76.81344161221797
5070000	-4352.190141811287	-4430.612857029141	78.4227152178546	-4430.612857029141	0.026001206896427886	0.07180781179411286	5.44764116097453	7.80475827103148	0.13128149550327872	0.007262254234214129	80.17364958100512
5075000	-4361.518081207669	-4435.707001433299	74.18892022563041	-4435.707001433299	0.02820985641905607	0.08239016284288987	5.44764116097453	8.066996987196752	0.18052994053247468	0.01071908523941057	76.43414394978608
5080000	-4359.230532821789	-4431.267358631509	72.03682580971947	-4431.267358631509	0.023780408462515418	0.07494800633374932	5.9782393913419165	8.066996987196752	0.18052994053247468	0.007104299068723462	74.00778363367178
5085000	-4349.862320342405	-4426.709703671017	76.84738332861242	-4426.709703671017	0.024531050600946402	0.06912213965317911	3.6312886115116476	9.665927893815372	0.1651200390813751	0.011909704561518625	78.96629251427507
5090000	-4352.91984411016	-4432.521358237881	79.60151412772129	-4432.521358237881	0.02378900027662277	0.06821387906961913	3.6312886115116476	9.96219200511053	0.1651200390813751	0.009131396370837059	81.50978156777924
5095000	-4353.68899026584	-4424.927064795105	71.23807452926503	-4424.927064795105	0.028593384256664706	0.08115338402570095	5.165497849786998	9.96219200511053	0.10700892618805315	0.014504020468431524	74.008409610128
5100000	-4354.733192671347	-4426.718374991194	71.98518231984677	-4426.718374991194	0.024381941450071696	0.07413507157707527	5.165497849786998	14.052355005776962	0.19040964537477092	0.009486359740359893	75.08214325375242
5105000	-4357.317717352304	-4430.779941529186	73.46222417688185	-4430.779941529186	0.028404450911196845	0.08211445089604104	4.310974245188115	9.884312261221764	0.12241562899454513	0.00840803362866088	75.44369990650554
5110000	-4352.0523542373385	-4431.943505387566	79.89115115022743	-4431.943505387566	0.024816628271189183	0.07125078876179144	3.0832344054007295	7.763056586129116	0.12241562899454513	0.005273255584492881	80.58543845935968
5115000	-4352.767995283596	-4426.498268493392	73.73027320979628	-4426.498268493392	0.028715241657136414	0.08288207651642662	3.0832344054007295	7.763056586129116	0.12241562899454513	0.008724659614714804	74.92806604382822
5120000	-4351.072722207485	-4434.1875019983145	83.11477979083004	-4434.1875019983145	0.022861635083683787	0.06413843152335778	3.0832344054007295	7.763056586129116	0.20744856129009262	0.008214353857285691	84.33733519685333
5125000	-4353.158418750138	-4431.253202330473	78.09478358033509	-4431.253202330473	0.02643987074047819	0.07536232814533944	3.0832344054007295	7.763056586129116	0.10662425051218777	0.007534691374006434	79.13014945344642
5130000	-4348.825068925063	-4429.2776533808155	80.4525844557525	-4429.2776533808155	0.030443831608866167	0.08052828745692378	3.0832344054007295	7.564512364825249	0.17110419796200996	0.006622537386336243	81.3802975199202
5135000	-4354.508830997134	-4429.522703633759	75.01387263662478	-4429.522703633759	0.02415030039520636	0.07371627450717785	4.033521072175924	7.564512364825249	0.1076959464836011	0.011680454165903372	76.75903457371443
5140000	-4350.303180809079	-4430.471756112157	80.16857530307755	-4430.471756112157	0.032303738778376646	0.08255605842116766	4.033521072175924	7.564512364825249	0.1076959464836011	0.00501451245709711	81.06815657921425
5145000	-4357.128976956386	-4432.73372970069	75.60475274430307	-4432.73372970069	0.030262792900780412	0.08745017201971772	4.119778861154052	8.413371000363885	0.10067111616038893	0.008609184729672925	77.24408808160744
5150000	-4345.836193329776	-4423.786626491222	77.95043316144661	-4423.786626491222	0.023087711434424108	0.0661875166427637	4.119778861154052	10.565773313628252	0.10067111616038893	0.010306201927247138	80.17880501581406
5155000	-4344.836813601342	-4424.292643680728	79.45583007938635	-4424.292643680728	0.02665897687938218	0.07276966263623669	3.3297918619139044	7.9581743531634	0.10067111616038893	0.008334982912793922	80.71290567856096
5160000	-4345.90971045241	-4426.921807461278	81.01209700886868	-4426.921807461278	0.02939228983892756	0.07830754732701768	3.3253097579753543	7.9581743531634	0.10067111616038893	0.007111955609596249	82.10896709067606
5165000	-4343.3764812209965	-4426.112325067467	82.73584384647057	-4426.112325067467	0.022218676855369636	0.06183541579924713	5.134483634521091	7.9581743531634	0.10128628010959477	0.005260734894897275	84.08266847929865
5170000	-4357.368163868832	-4432.628813236652	75.26064936781952	-4432.628813236652	0.02768128838396627	0.07674705939366554	4.853655004040536	9.921988018453824	0.10128628010959477	0.006388648509398665	77.1113447319735
5175000	-4356.545622584239	-4427.069758318306	70.52413573406716	-4427.069758318306	0.02631619652553828	0.08043144368577435	4.853655004040536	9.921988018453824	0.10128628010959477	0.00910429476960698	72.72905460796996
5180000	-4360.545345776072	-4432.310846369431	71.76550059335882	-4432.310846369431	0.029077388471330685	0.08631117548795807	3.8192293506767157	8.401433590934325	0.10128628010959477	0.012814570228807196	73.7066855954879
5185000	-4348.162969144969	-4427.8641707648585	79.70120161988962	-4427.8641707648585	0.02422167495382376	0.06897454131130597	4.29783827347105	8.401433590934325	0.10128628010959477	0.0073535150450979225	81.23520051679343
5190000	-4356.195869544908	-4434.883987169391	78.6881176244828	-4434.883987169391	0.02358459537003879	0.06795127686499322	4.29783827347105	8.401433590934325	0.1362514202343335	0.01055040980079406	80.61806792802223
5195000	-4351.31003910646	-4427.47744683103	76.16740772457005	-4427.47744683103	0.02520332792921237	0.07316796728912085	4.29783827347105	8.401433590934325	0.1362514202343335	0.010178176502866083	78.06143919488694
5200000	-4350.198731304068	-4427.769997563977	77.57126625990868	-4427.769997563977	0.02711288202931675	0.07479376323597227	4.29783827347105	8.401433590934325	0.11547770074633432	0.008093330302948929	79.21531844420869
5205000	-4355.301107701317	-4430.188103556442	74.88699585512484	-4430.188103556442	0.032531782540118355	0.08873869230819649	3.4001273938838876	6.858508829734583	0.11547770074633432	0.006599169472096814	75.70524888833015
5210000	-4350.912880837395	-4427.00172948733	76.08884864993394	-4427.00172948733	0.028586394666945927	0.08000428364090727	3.4001273938838876	8.484334535645532	0.1571292279473648	0.007885180196360602	77.48001111139337
5215000	-4351.87854594285	-4432.237680302753	80.35913435990261	-4432.237680302753	0.0223553399027976	0.06394433821077748	4.86687073400362	10.063980904551533	0.10637169346039729	0.005176974784578702	82.03439233918286
5220000	-4346.509631954612	-4426.3975895982	79.88795764358808	-4426.3975895982	0.025347275618776446	0.07028934383442217	4.86687073400362	9.471781618871363	0.17306530529166772	0.008031260435782868	81.95875583523703
5225000	-4351.294711416976	-4428.211813848014	76.91710243103776	-4428.211813848014	0.028965646708781226	0.08003381046598786	4.4984105307270825	8.512517806222505	0.17306530529166772	0.007787578478316322	78.66255933510416
5230000	-4347.9674487515995	-4428.898507326524	80.9310585749245	-4428.898507326524	0.02163498483916885	0.06313963969410938	5.255468686421211	10.70005439764046	0.10811523243151523	0.0065075150896229525	83.05796805468444
5235000	-4342.905317622443	-4430.832121949667	87.92680432722425	-4430.832121949667	0.022010366608289932	0.05706619461599335	5.255468686421211	8.350817435707027	0.10811523243151523	0.006144735013475396	89.55073718666479
5240000	-4350.632096681134	-4428.568532519205	77.93643583807182	-4428.568532519205	0.026982403343197032	0.07478077906295529	3.3306319178333688	10.221248156478808	0.22432475723398915	0.007727333513814027	79.68412158796333
5245000	-4351.7189944629035	-4425.137096666438	73.41810220353422	-4425.137096666438	0.026898739349752822	0.07796122532455087	4.142202510611456	10.221248156478808	0.1212924141972768	0.012309308644886593	75.78998367297437
5250000	-4349.068638456995	-4425.608014768486	76.53937631149066	-4425.608014768486	0.02960541189041116	0.0819770908573091	4.142202510611456	10.221248156478808	0.10097439954767329	0.007862305408213031	78.442663862102
5255000	-4353.861311491449	-4429.824895423571	75.96358393212279	-4429.824895423571	0.021033657659207252	0.06641826465834207	4.142202510611456	10.221248156478808	0.10097439954767329	0.007115325539706945	77.76704259486141
5260000	-4351.0304186061385	-4430.927716285905	79.89729767976674	-4430.927716285905	0.02586318526023586	0.07127257310902871	4.882528759892237	6.9144434598719755	0.10165186521366447	0.007330814131149072	81.27540356017734
5265000	-4350.140571703512	-4424.824753810133	74.68418210662067	-4424.824753810133	0.026022993775501442	0.07396876215132611	3.227778166155465	9.0531934069796	0.10165186521366447	0.015286180020258982	76.73674521461261
5270000	-4353.491564953048	-4427.873650395889	74.38208544284134	-4427.873650395889	0.03225401209905658	0.0889514135437176	4.28973371400386	9.0531934069796	0.10165186521366447	0.009813896657820967	76.33309031905526
5275000	-4353.699467353973	-4429.972977955264	76.27351060129065	-4429.972977955264	0.02530161267241391	0.0742240697887466	4.28973371400386	9.0531934069796	0.10165186521366447	0.009789564460329213	78.22203303730274
5280000	-4355.015491925857	-4426.341715200784	71.32622327492794	-4426.341715200784	0.029964578089337626	0.08778022158134015	5.430971183147657	12.889680937651635	0.10165186521366447	0.00830669974882011	74.09836905310296
5285000	-4349.084825972558	-4426.820270499593	77.73544452703507	-4426.820270499593	0.021731923891977444	0.06336435832906578	5.154994629023936	9.777674535689753	0.10165186521366447	0.0107880436423647	80.16744088987868
5290000	-4350.1559709896555	-4430.045807399186	79.88983640953043	-4430.045807399186	0.03044908825785535	0.08199637856773204	5.154994629023936	9.777674535689753	0.10165186521366447	0.007823596532712595	82.0005386851481
5295000	-4354.414457417718	-4430.086079778004	75.67162236028635	-4430.086079778004	0.030024614329876353	0.08197354556978123	4.117454481966658	7.138965429709942	0.10165186521366447	0.010013400401019206	77.18792763413805
5300000	-4355.321815872955	-4430.76091276861	75.43909689565506	-4430.76091276861	0.026522354317824515	0.07559083073185804	6.302860319485559	11.121417779726391	0.1413819416574147	0.010267630966150429	78.3972674103926
5305000	-4350.052749134622	-4426.754955046934	76.70220591231231	-4426.754955046934	0.02481775801346158	0.07436049796267143	4.091098197633409	7.84521305406135	0.10863267921991474	0.00972893981366139	78.344037061807
5310000	-4351.976098625945	-4428.027667582998	76.05156895705295	-4428.027667582998	0.027611689130097834	0.07614743059575307	4.091098197633409	7.84521305406135	0.10863267921991474	0.01079004894347509	77.7969194921186
5315000	-4354.3985345376295	-4430.846801586606	76.44826704897609	-4430.846801586606	0.023524398869099673	0.07123652617644181	3.8928977424324915	7.84521305406135	0.10863267921991474	0.012025597399550328	78.24016728982075
5320000	-4359.51171502327	-4433.661586562563	74.14987153929233	-4433.661586562563	0.032419297866210575	0.09177832297512956	3.243736316338058	11.0034190216801	0.10863267921991474	0.011576116423156235	76.29437694338066
5325000	-4355.852141649077	-4428.213928172101	72.36178652302416	-4428.213928172101	0.02963621220469788	0.08613011714477989	5.435688175629352	11.340808464347637	0.16027081437570212	0.01356149184779789	75.43367920896955
5330000	-4353.546029265707	-4433.895050669936	80.34902140422815	-4433.895050669936	0.02376838190786644	0.06770297325321521	5.435688175629352	12.857282955640331	0.1103793395272639	0.005712653896647332	82.75174743647673
5335000	-4360.608285967848	-4433.51102520146	72.90273923361224	-4433.51102520146	0.024082868896859427	0.07395412059442051	4.357234049170233	10.191438399928611	0.16282159798957996	0.01013837488889458	75.18180120121619
5340000	-4351.971397755173	-4429.6634063516385	77.69200859646607	-4429.6634063516385	0.02892124482038245	0.07824328544296992	4.380796356305225	10.191438399928611	0.10823765903894994	0.010143749393292543	79.92404754236037
5345000	-4361.251959814028	-4431.6252682412005	70.3733084271725	-4431.6252682412005	0.02659088554783765	0.0832139241670996	3.6971841814531756	8.472371974016001	0.10823765903894994	0.008242976411943883	71.85551875995954
5350000	-4349.68083833811	-4430.8579630875265	81.17712474941648	-4430.8579630875265	0.024208198573606936	0.06695951263825975	5.3054142245776355	8.472371974016001	0.10823765903894994	0.007593444114219247	83.05124614793424
5355000	-4354.904890226504	-4432.029356194311	77.12446596780654	-4432.029356194311	0.027008679118858438	0.07744833243697993	4.400282202544301	7.608965101006499	0.10823765903894994	0.00874589198299764	78.7019785898145
5360000	-4353.310255708473	-4426.863554896921	73.5532991884481	-4426.863554896921	0.02527766679356901	0.07632650349616012	3.5688685891663585	7.608965101006499	0.10892534145097918	0.007793580780966491	74.75627242837702
5365000	-4348.763604698488	-4425.998769461464	77.23516476297534	-4425.998769461464	0.022344070448313186	0.0668629857432744	3.582994864357227	7.381621491571191	0.115438148513502	0.00906209164273493	78.5500716339867
5370000	-4348.919754850098	-4427.576628449418	78.65687359932068	-4427.576628449418	0.02298045814732509	0.06673937230604399	3.582994864357227	8.886034598736401	0.115438148513502	0.00524957261186926	79.74091709131618
5375000	-4355.746392527998	-4430.826198669928	75.07980614193032	-4430.826198669928	0.028717106527896264	0.07983065584807236	5.353110020958421	9.36382706524876	0.115438148513502	0.012422354166868472	77.64218019994097
5380000	-4350.288643120625	-4427.658832010985	77.37018889035966	-4427.658832010985	0.0225363749464216	0.06758305777420665	3.561264700482254	9.36382706524876	0.115438148513502	0.006790226911367043	78.79737667377555
5385000	-4351.2198537156455	-4427.106469287868	75.88661557222268	-4427.106469287868	0.028354913816203635	0.0786986263191484	3.561264700482254	7.013428314541734	0.14779361994887308	0.012383036164754307	77.45591605688313
5390000	-4353.1565306714765	-4430.119713919914	76.96318324843737	-4430.119713919914	0.023567064242863957	0.07104994033087238	3.561264700482254	7.013428314541734	0.14779361994887308	0.007746711527329306	78.06342468261491
5395000	-4349.104617491151	-4426.637130949706	77.53251345855595	-4426.637130949706	0.022634284162042637	0.06738265628319247	4.3974274581541755	7.013428314541734	0.14779361994887308	0.010852014686270279	79.2314347549454
5400000	-4352.223872279491	-4429.3736024027	77.14973012320976	-4429.3736024027	0.026380067036523486	0.07438082131009786	4.3974274581541755	8.950546306143336	0.14779361994887308	0.0064251972288614494	78.73539457455861
5405000	-4344.848731166928	-4424.039321210292	79.19059004336408	-4424.039321210292	0.026910981934232137	0.07212864937797552	4.3974274581541755	8.950546306143336	0.14779361994887308	0.009603458151778797	81.17815042505602
5410000	-4349.503936920041	-4429.155270401379	79.65133348133791	-4429.155270401379	0.028661978804476726	0.07640683043616459	6.473907910311499	10.832663195765512	0.14779361994887308	0.008824326557234825	82.45604393892299
5415000	-4352.635441327638	-4429.407920912136	76.77247958449837	-4429.407920912136	0.024120907930669563	0.07117389591522816	3.564570691994748	10.832663195765512	0.10479763367037097	0.007468827677510476	78.55321875285672
5420000	-4352.374355396684	-4429.34749754985	76.97314215316574	-4429.34749754985	0.02696850950539864	0.07733675493888818	5.833086384706957	10.832663195765512	0.10479763367037097	0.009051982570560236	79.60168194527424
5425000	-4346.880519778831	-4425.449522524187	78.56900274535661	-4425.449522524187	0.02532301128911953	0.07168466102528676	3.267804247792831	7.717068039358479	0.10605210326897146	0.0072605899692417125	79.62072724024804
5430000	-4350.851277584161	-4427.0079300067855	76.1566524226244	-4427.0079300067855	0.01902098513266018	0.05978398164288773	3.6094075726998027	7.717068039358479	0.10605210326897146	0.011718503095338456	77.80138944699
5435000	-4350.923069896777	-4425.568206404874	74.6451365080972	-4425.568206404874	0.024340489655343404	0.07208114749295022	3.9591552821273597	7.717068039358479	0.20172391675186413	0.012516845941408207	76.56345940761052
5440000	-4349.0108143211155	-4427.091542382195	78.08072806107961	-4427.091542382195	0.024214734296512788	0.07087051384964707	4.803482817382332	7.717068039358479	0.179680984970941	0.007832158665893249	79.75996145035963
5445000	-4344.479898914208	-4427.388901081564	82.90900216735523	-4427.388901081564	0.027215715715037777	0.07076979947059134	4.70867830932303	7.717068039358479	0.11342424130337146	0.007024735079277386	84.38610780810998
5450000	-4351.641479902438	-4432.024798045692	80.38331814325345	-4432.024798045692	0.023936084217186935	0.06625618913576048	4.70867830932303	9.081823266965838	0.11342424130337146	0.009681723837147606	82.46129671544452
5455000	-4346.443220213909	-4425.845359563222	79.40213934931334	-4425.845359563222	0.02353891910974497	0.06663466078325281	3.860174321256855	8.881850748070558	0.11342424130337146	0.008326437011625267	81.03409160113472
5460000	-4347.263176647866	-4430.158285669976	82.89510902210984	-4430.158285669976	0.023413574086278442	0.06432951699345711	3.860174321256855	8.881850748070558	0.21303367764109002	0.00555059451255583	84.22114011669036
5465000	-4357.60032717114	-4431.891817346203	74.29149017506401	-4431.891817346203	0.030799250719759978	0.08664453428232051	3.860174321256855	7.9123628061731255	0.149464822223068	0.007188892243747132	75.61369072157683
5470000	-4348.255716363012	-4425.181330372785	76.9256140097733	-4425.181330372785	0.02961113419222292	0.07975372089776067	3.860174321256855	7.9123628061731255	0.149464822223068	0.00743725844988659	78.28177975846106
5475000	-4353.869104246233	-4432.6929574551905	78.82385320895749	-4432.6929574551905	0.023737238532402484	0.06929442386423505	3.860174321256855	7.97721459371647	0.149464822223068	0.00819120469772577	80.29034352299568
5480000	-4355.073715632629	-4428.798389830835	73.72467419820644	-4428.798389830835	0.027864865408043282	0.08097029508003202	5.406534556922974	10.55036327940751	0.15617760700628633	0.009427467518558318	76.28448912258631
5485000	-4351.830366697806	-4428.276065777289	76.44569907948245	-4428.276065777289	0.02784107063693691	0.0796391299501185	4.071744363742621	8.171898599345065	0.15617760700628633	0.006519155591940825	77.79774465913357
