#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Gene_u86_unique" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Gene_u86_unique" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Gene_u86_unique" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Gene_u86_unique" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Gene_u86_unique" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.Gene_u86_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gene_u86_unique" name="distribution">
#            <parameter id="gammaShape.s:Gene_u86_unique" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Gene_u86_unique" name="distribution">
#            <parameter id="kappa.s:Gene_u86_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Gene_u86_unique" name="distribution" x="@popSize.t:Gene_u86_unique">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gene_u86_unique" id="treeLikelihood.Gene_u86_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gene_u86_unique">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Gene_u86_unique" shape="@gammaShape.s:Gene_u86_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Gene_u86_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gene_u86_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Gene_u86_unique" kappa="@kappa.s:Gene_u86_unique" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@Gene_u86_unique" id="empiricalFreqs.s:Gene_u86_unique" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gene_u86_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gene_u86_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	gammaShape	popSize	CoalescentConstant
1865000	-781.2171284530942	-782.5888313624105	1.3717029093162427	-782.5888313624105	0.5427274769733064	1.094535645754182	5.93304242823004	1.414947936457979	0.1079596820854439	3.678228865044355
1870000	-780.6256114299272	-781.6380728817646	1.0124614518374568	-781.6380728817646	0.537209070918292	1.0857144364173352	4.108493381135312	2.127789279120712	0.1460662480200273	3.826291181547762
1875000	-779.492031574884	-781.2635764448386	1.7715448699546212	-781.2635764448386	0.5797657211119459	1.1690563417956872	3.9358405711499196	1.2436253819218523	0.11905348946537042	3.443031894093268
1880000	-781.486136347269	-782.8719791383031	1.38584279103403	-782.8719791383031	0.4021819411739566	0.8118806959728925	2.7109236730364117	3.486283997214004	0.12613106486896122	4.941066924182383
1885000	-779.4264210241837	-782.5591334127897	3.132712388606012	-782.5591334127897	0.3901749874302939	0.7906020547482361	2.7109236730364117	1.9604873368528535	0.10953955402434032	5.021104005696904
1890000	-782.6972764187376	-785.3764995269593	2.679223108221674	-785.3764995269593	0.3584016722727454	0.7343243354619424	3.654607983270189	2.3813153426223503	0.07230539843906672	4.89978788696977
1895000	-783.6635687361219	-785.5834144962414	1.9198457601195686	-785.5834144962414	0.40742138361511565	0.8330511881621123	3.439599006397807	2.498566433320317	0.12162783641157097	4.7067851736181145
1900000	-781.51937312206	-781.6573094442972	0.13793632223724694	-781.6573094442972	0.5172805220246482	1.0462643199267483	4.224136252365239	2.2682668180342853	0.22272800001275103	3.54947770536662
1905000	-779.8864742773245	-782.7944233806946	2.907949103370109	-782.7944233806946	0.34867712802409756	0.7064929899108499	3.2202565693253096	2.0421457826636944	0.13450659948289942	5.264685446196081
1910000	-782.9471107737138	-786.7598686888961	3.8127579151823108	-786.7598686888961	0.3464817878251052	0.708438007491	3.1945089125871737	1.580120302583551	0.06258365931323982	4.933482039684645
1915000	-780.2361113737453	-781.5192360352764	1.2831246615311742	-781.5192360352764	0.44908601187647257	0.9107172964210205	3.208592257166985	2.8560106113236503	0.13535463762474317	4.455992761269513
1920000	-784.821670600828	-782.4464883777033	-2.37518222312473	-782.4464883777033	0.4347515327950271	0.8772331221553133	4.376568822283496	5.9592237365344465	0.1635881131011867	4.464570210978433
1925000	-783.7294791604485	-782.2912454944344	-1.4382336660140687	-782.2912454944344	0.3241641019145505	0.6549695091824848	2.780497386717414	7.115470390631413	0.11492828331693568	5.678665543350583
1930000	-784.9377057994125	-784.2836469844764	-0.6540588149360387	-784.2836469844764	0.3551451816960885	0.7164408272616238	2.780497386717414	2.9863761313184423	0.32317535765628136	3.367632903482082
1935000	-782.0431292111692	-782.1323873867611	0.08925817559188243	-782.1323873867611	0.4534346201230844	0.9198239409081872	2.780497386717414	2.9863761313184423	0.0501784225580874	2.248339919919543
1940000	-783.0789966175133	-783.0866315533195	0.007634935806199117	-783.0866315533195	0.3278449418337596	0.6712129240791415	3.2560996164289207	5.000736800914453	0.13194595356566116	5.316050131500154
1945000	-783.4060410375351	-784.0142550162032	0.608213978668021	-784.0142550162032	0.4259490350777136	0.8619775040294156	3.365962861200063	3.7236953233220516	0.06479232205082235	3.9657528633128
1950000	-785.1972792277871	-783.31516731352	-1.8821119142671543	-783.31516731352	0.36801652530714024	0.7501216911320903	4.38198707206532	4.999552839944449	0.21430256363112668	4.269621587479967
1955000	-778.864791344347	-781.1675762455742	2.302784901227157	-781.1675762455742	0.4654950833440204	0.9437701764504979	3.803954577410868	1.7024909461131863	0.09877817676735351	4.204656135202374
1960000	-781.7006610530132	-784.0960954570535	2.3954344040403184	-784.0960954570535	0.47034251889753814	0.9561986513352037	2.6112829574169463	1.7024909461131863	0.139451058931147	4.230323580140175
1965000	-782.2587511107823	-782.7252379843924	0.4664868736100334	-782.7252379843924	0.45564656439378176	0.9293385712571669	3.6245820598315017	1.7024909461131863	0.047958343013742126	1.5878703853402647
1970000	-781.7354743154676	-784.2124982769445	2.477023961476923	-784.2124982769445	0.43777928763774376	0.8926797452486376	3.6245820598315017	1.4219060685040357	0.14337823637992134	4.412975963401388
1975000	-780.6353011399661	-783.0512713554433	2.4159702154771914	-783.0512713554433	0.5314360082596127	1.06712181636244	3.6245820598315017	1.017355874720394	0.14694896136891977	3.9719712005086536
1980000	-781.1331591673372	-783.703584672007	2.57042550466973	-783.703584672007	0.47501267898195243	0.9616689560846815	2.1735953041653424	1.4289149964013945	0.1668180806883761	4.142955321428457
1985000	-782.8711077825315	-782.4932217863001	-0.37788599623134256	-782.4932217863001	0.5443768806284242	1.1000321408922715	4.626848013811199	3.035655551538141	0.17711770144799296	3.6913121323861544
1990000	-786.4021428739527	-783.657834659858	-2.744308214094662	-783.657834659858	1.2416787077419809	2.492527418884728	9.787366979490148	0.6066849883497237	0.21659233849962603	0.28099634608908297
1995000	-784.7521067656593	-781.5234686463508	-3.2286381193084877	-781.5234686463508	1.438261661364875	2.8895223678847297	9.31527812019596	0.47528833896498907	0.2792433719544721	-0.1698510403983151
2000000	-782.3572632625401	-782.5434144727403	0.1861512102002123	-782.5434144727403	0.8342973722852592	1.683801928012525	5.244588856319075	0.5993612541744164	0.16056431258095802	1.8939411490246296
2005000	-781.0612936285896	-782.7381305116008	1.6768368830112705	-782.7381305116008	0.5036965274241894	1.0128054234819674	3.8162811091395685	1.54598098637328	0.06638284079795391	3.028694408916132
2010000	-782.2298891177629	-783.2543595847852	1.0244704670222904	-783.2543595847852	0.5534901133188679	1.1206896584252537	5.519446989126968	1.54598098637328	0.14572032061848875	3.65527542692129
2015000	-784.9842605209672	-786.3745072706736	1.3902467497064048	-786.3745072706736	0.5242678608146943	1.0699661151941497	5.57349155430912	1.1859618511417354	0.09084945105830353	3.2027385216280084
2020000	-779.375263487734	-781.3004300154187	1.9251665276846672	-781.3004300154187	0.3723624647373256	0.7544314857792951	2.965841707016849	2.9001668480405214	0.13622535415251086	5.063562630298961
2025000	-785.8701323205632	-785.3729001186044	-0.49723220195876405	-785.3729001186044	0.39422990363944066	0.8158677913383988	2.965841707016849	2.9001668480405214	0.2851554073093991	3.3798876908858855
2030000	-782.2382506139046	-783.1604619573133	0.9222113434086676	-783.1604619573133	0.3681091996254604	0.7521226517107976	3.140987087591965	1.9662935988618055	0.2582129982627525	3.827838788755604
2035000	-783.058417355026	-785.3932942565965	2.3348769015705333	-785.3932942565965	0.33956351610865165	0.7007056462532323	2.55888082448053	2.663853427939814	0.051151434739315035	4.108586233409383
2040000	-781.9094225558904	-784.4843921585585	2.5749696026681828	-784.4843921585585	0.4325709659686475	0.8859489662018959	3.6292123138115455	1.6045476348547287	0.09402482360072514	4.273148113856731
2045000	-785.6029021821158	-785.0922608008648	-0.5106413812510198	-785.0922608008648	0.6812496044154343	1.382846600541602	6.540798397201869	0.8881496112168559	0.29384039503343773	2.4196471861314306
2050000	-790.6420284310148	-785.6828024362623	-4.959225994752543	-785.6828024362623	1.3812887981163344	2.7787576285315954	12.11271859239006	0.5276525224885533	0.6597991381390943	-0.4965588494967504
2055000	-786.6376875384811	-785.5692828582246	-1.0684046802566027	-785.5692828582246	0.9380751166755916	1.8933317300709813	6.789837178361916	0.7883101030209158	0.23799377831246585	1.6100658088301034
2060000	-781.7730348527347	-785.2078552494964	3.434820396761754	-785.2078552494964	0.4750561072106225	0.9580873357061079	3.243549577836306	0.7883101030209158	0.10285877101209015	4.277470214116586
2065000	-780.5645921297055	-781.9006959415015	1.3361038117959427	-781.9006959415015	0.4802742024007526	0.9734743053053344	3.243549577836306	1.2400168780493077	0.24809134245871056	3.5109005067843793
2070000	-783.4276717259138	-782.6159152888123	-0.8117564371015339	-782.6159152888123	0.6179131213707441	1.250325485278169	4.312553716495691	0.743368294944865	0.44207256666029715	1.787106199696074
2075000	-779.7709304118498	-781.6783997399713	1.9074693281214936	-781.6783997399713	0.46908559594705707	0.9510294593273072	4.312553716495691	1.5607600039644258	0.15076649978823659	4.247981908321739
2080000	-783.2066080243036	-784.1012689171956	0.8946608928920392	-784.1012689171956	0.6002203467080484	1.2138573461789044	4.617630602303237	1.6481018980816684	0.1315668604353877	3.276334363030495
2085000	-782.2782129342797	-782.2282215039833	-0.04999143029642861	-782.2282215039833	0.45888696792860884	0.9322789050333149	5.016361601861099	1.9064795016334928	0.26765396737031794	3.413345077477098
2090000	-780.7674920829971	-783.0360126191608	2.2685205361636713	-783.0360126191608	0.3306802555713987	0.6690545109881033	2.6944815943120566	2.646784544585545	0.15576118023069593	5.189186400082038
2095000	-782.5140210211127	-784.9636404738823	2.4496194527695643	-784.9636404738823	0.3331421374055996	0.6780917610622611	2.6944815943120566	2.646784544585545	0.13953900568137853	5.260305551210877
2100000	-788.9969544742415	-790.9150841964056	1.9181297221640503	-790.9150841964056	0.42815399244666086	0.8978647382039141	2.6944815943120566	1.954458968215183	0.13685114415431604	4.017039867535231
2105000	-780.4392521309015	-783.6776447857653	3.2383926548637785	-783.6776447857653	0.4267383370848653	0.8657524902079307	3.511254943726795	1.274680813723683	0.08949060321346611	4.518474588945256
2110000	-786.0316674035715	-786.9477658993494	0.9160984957778935	-786.9477658993494	0.5888037748309455	1.2042860788656222	3.4312945944435302	1.8181943390411364	0.1288862073698851	3.0778503443147343
2115000	-779.7571648278001	-782.1913669644706	2.4342021366705335	-782.1913669644706	0.4205695304795762	0.8550215619474946	3.4312945944435302	1.7183062267219098	0.06218632940545083	3.7672711623399073
2120000	-781.9668447144933	-782.0594133253923	0.09256861089899804	-782.0594133253923	0.43566949128112026	0.8870787872966732	3.4312945944435302	1.7183062267219098	0.3208464406304625	3.0664650760301297
2125000	-790.1827749263418	-787.6033871599321	-2.579387766409737	-787.6033871599321	0.6736039329541792	1.3679984116331008	6.3838384227662415	1.734516093023361	0.45037279859608176	1.5865555456838853
2130000	-779.5423946159849	-780.8733635631633	1.3309689471783352	-780.8733635631633	0.5478853496193495	1.1054306860253944	4.678539016000805	1.1067878771894657	0.19747213212040332	3.5950137610882957
2135000	-779.0203316982781	-781.8229542267945	2.802622528516373	-781.8229542267945	0.4585585738964214	0.9254803826573218	4.678539016000805	1.1067878771894657	0.0864343148506001	4.240454630813478
2140000	-780.9219292712102	-783.0001701410658	2.0782408698556503	-783.0001701410658	0.4997268599359198	1.014757345341764	3.4662121385813944	1.4984998469545296	0.08573542885235957	3.5243014479643313
2145000	-778.9586654492668	-781.829057125632	2.870391676365087	-781.829057125632	0.4517941889107062	0.9132121464848278	3.4662121385813944	1.4984998469545296	0.10095103967363098	4.4798217523893715
2150000	-781.6405439956359	-782.3300675239781	0.6895235283422232	-782.3300675239781	0.4562715742844041	0.9206699094933464	4.129860054992399	3.454023960827982	0.09533361058181701	4.409477092288659
2155000	-781.3698433390464	-783.0260304396731	1.65618710062681	-783.0260304396731	0.3254148265239921	0.6637013393002572	3.5373044019561064	4.020265685174819	0.08614276777604064	5.652346124448899
2160000	-782.8651931319265	-782.1734868753865	-0.6917062565399643	-782.1734868753865	0.4911495768877676	0.9891286446456274	3.5373044019561064	4.6923019127038	0.1077119119360879	4.199943165546683
2165000	-784.9521631418861	-786.0250033955407	1.0728402536545756	-786.0250033955407	0.4170582043897074	0.858982242746636	5.293417365224027	2.3428167621895426	0.14089906963972132	4.406627461546012
2170000	-781.0676136917605	-783.315095926405	2.2474822346444716	-783.315095926405	0.47178349581109547	0.9544803900043849	3.466564487840046	1.2041734318936208	0.17489666395589593	4.11226302277481
2175000	-779.4146407996135	-781.4199728098423	2.0053320102288237	-781.4199728098423	0.546335337355175	1.1048596616252293	3.651077320694707	1.2845372958525105	0.10156491615225652	3.4677687607632364
2180000	-782.5744233079162	-784.286258905256	1.7118355973397585	-784.286258905256	0.4976740471391627	1.0152101153178639	3.217697588774634	1.2845372958525105	0.1957388812568234	3.6852507382441884
2185000	-780.9729032637625	-782.3075643404192	1.3346610766566591	-782.3075643404192	0.6485344485122787	1.3040712358857367	4.78948474677931	0.601530932901447	0.19521712945151773	3.1137212214059646
2190000	-784.9331480188611	-786.0346296854037	1.1014816665426135	-786.0346296854037	0.6653978683553714	1.352414586516412	4.78948474677931	0.601530932901447	0.1883975726391517	2.844983865803659
2195000	-784.3392028823665	-785.9715186879113	1.6323158055447293	-785.9715186879113	0.5420469055697691	1.098350502755127	6.142626614855913	0.751789648597073	0.08648483252052158	3.1063374418930616
2200000	-786.7300534684481	-785.1495567055154	-1.5804967629327642	-785.1495567055154	0.8566965975969447	1.7335895269210209	6.142626614855913	0.751789648597073	0.3933160144528846	1.4081692182065266
2205000	-780.3852515160467	-781.7044742950051	1.3192227789584718	-781.7044742950051	0.614551548799839	1.2357844157414903	5.148565006207817	0.9066990090900388	0.09682903738885437	2.8024609857443865
2210000	-783.8258559376294	-782.1286440687206	-1.6972118689087625	-782.1286440687206	0.681896664592627	1.372313592622017	4.490795402383579	0.82887895013854	0.528402031398028	1.2185320055918911
2215000	-784.394817801528	-783.5456619522271	-0.8491558493009796	-783.5456619522271	0.8189133527030475	1.647258011828649	8.162237424816404	0.82887895013854	0.2418816458481646	2.1888777472373224
2220000	-785.4353736414157	-787.8561932337348	2.4208195923190763	-787.8561932337348	0.4409731968444524	0.9035755731458246	4.490509012868171	0.82887895013854	0.16890153037235045	4.195937670328368
2225000	-780.8819378244233	-782.7477085124223	1.8657706879989318	-782.7477085124223	0.4459222854805601	0.9035579932072343	4.490509012868171	1.5539707719264937	0.16174162793456992	4.3226648759541115
2230000	-783.1618435296041	-783.3128793400535	0.15103581044949355	-783.3128793400535	0.36856133743827607	0.7509400437153176	4.109878158577706	2.0764438609045666	0.2863417630934592	3.5870720416027595
2235000	-782.6532438981594	-784.1926526142881	1.5394087161286878	-784.1926526142881	0.4778094655001515	0.9652391477988477	3.3996243198117173	0.8587010525535853	0.049184653201023165	1.7676914740779033
2240000	-791.8275915188798	-785.5876464610632	-6.239945057816603	-785.5876464610632	0.6950181386849106	1.4062318253649992	5.5982026462694945	1.1117929111562448	1.364802303557957	-1.7855980444956852
2245000	-782.3200722072403	-783.803462014969	1.4833898077287409	-783.803462014969	0.4581165394025074	0.9351407449390007	2.902116721514421	1.900107418249928	0.06071468265439979	2.7908203455584917
2250000	-779.2805261752601	-781.7146051994916	2.4340790242315387	-781.7146051994916	0.4264082978584382	0.8662738260169766	4.19054200408359	1.8392104708318868	0.10093583035436454	4.614880756255689
2255000	-781.1393332168806	-782.0106415256179	0.871308308737341	-782.0106415256179	0.5106505412343074	1.0348524449907996	3.358440908550549	1.3157519090182064	0.05455474003269698	1.6463796628484215
2260000	-780.3515793163432	-782.8507578084608	2.499178492117552	-782.8507578084608	0.464531028194136	0.941381738582919	3.358440908550549	1.3157519090182064	0.1471306137127267	4.266365965295054
2265000	-781.3117074410709	-782.5855186182547	1.273811177183773	-782.5855186182547	0.4651507027259217	0.9388765480044396	3.9253957651687426	1.1991443669755422	0.24656090927636548	3.625568867772696
2270000	-782.2004927485675	-784.1192222974435	1.9187295488759046	-784.1192222974435	0.5514014030537471	1.117692353610183	3.9253957651687426	1.1991443669755422	0.11102364559259299	3.4726213820323144
2275000	-780.1134976778624	-781.9262454502782	1.8127477724158796	-781.9262454502782	0.39302081052603977	0.7932481644991181	4.270913537216426	2.5193885815221546	0.13407402087406636	4.9820104092860245
2280000	-791.021990703547	-782.0310407775374	-8.990949926009563	-782.0310407775374	0.6148867894395019	1.2444806914699382	4.703675869735732	1.1583596317049414	2.6093233553591357	-4.086854898028652
2285000	-782.0220672265224	-782.4644061342931	0.44233890777067675	-782.4644061342931	0.4764890186553138	0.963897899804676	2.9371824607264854	1.1583596317049414	0.3483429553344655	2.7675831777054247
2290000	-787.9009332493765	-790.0662067170368	2.165273467660353	-790.0662067170368	0.4318386873728202	0.8857725416891251	2.9371824607264854	1.4465636650530294	0.1807334300149748	4.122557455961291
2295000	-779.4105847030396	-780.970504338872	1.559919635832438	-780.970504338872	0.5654515656697474	1.1398452808878492	5.341414918335914	1.169317003886601	0.12781772130074703	3.6356712350073366
2300000	-785.759339732802	-786.7213624458146	0.9620227130126513	-786.7213624458146	0.5217055966302387	1.0697220449849447	4.275834735699309	1.8679396012542062	0.09612041886420702	3.1485311228246595
2305000	-782.96386615228	-782.1767246769296	-0.7871414753504724	-782.1767246769296	0.46715840560953414	0.947245459928435	4.275834735699309	2.645114960016642	0.28603379722364014	3.267050500592236
2310000	-783.5875526022025	-783.0067075316389	-0.5808450705636345	-783.0067075316389	0.528993038029739	1.0703922180365035	5.527302776599939	2.559773433515264	0.22198820208369724	3.4867550452189495
2315000	-783.2519454758227	-783.4638438009994	0.2118983251767128	-783.4638438009994	0.5700004774521369	1.1532582924714467	5.527302776599939	2.0858890980732876	0.09158806405764698	2.920290826966473
2320000	-780.2078496654805	-784.4544049228357	4.246555257355282	-784.4544049228357	0.36435899189797333	0.7342931571627044	3.0453728330508825	1.381686491268441	0.07224225206114855	5.260348256131571
2325000	-780.1230531692978	-781.856294571491	1.7332414021932077	-781.856294571491	0.5295335589143352	1.071504110851993	3.4295959419530004	1.630678938740065	0.14927869321174003	3.8537940207238357
2330000	-781.6904289324342	-782.7972171072295	1.1067881747952357	-782.7972171072295	0.5360378618221174	1.0797826396294536	5.153590622342031	1.630678938740065	0.1625174754264517	3.8332196974443393
2335000	-783.1253461908407	-785.8821196116631	2.7567734208224803	-785.8821196116631	0.4606556935081129	0.9284321971914401	5.153590622342031	0.7592740383289156	0.1377586775248215	4.446517946771399
2340000	-782.1147757887132	-784.8837195569193	2.768943768206056	-784.8837195569193	0.5038408395497138	1.0218681325661987	4.021360774602443	0.7592740383289156	0.11197125560829782	3.92148442922324
2345000	-780.374008052746	-782.2500582079597	1.8760501552136843	-782.2500582079597	0.4619999397605968	0.9350066511131025	4.021360774602443	1.1881982497193828	0.05634950467856063	2.770846285979534
2350000	-787.0672605377428	-786.644706964981	-0.4225535727618164	-786.644706964981	0.672234521145818	1.3647700691381066	6.6628870652683965	0.869084366462778	0.281161770286222	2.4735589453603586
2355000	-784.1475565601335	-785.1716119162215	1.0240553560880423	-785.1716119162215	0.7152428661622078	1.4369299039496677	3.7847196996623076	1.0462190601666883	0.163266714967112	2.766011754474384
2360000	-781.5609244661445	-782.1154582750362	0.5545338088916778	-782.1154582750362	0.4250114445683248	0.8614498891001194	4.19349122628946	1.891888617198874	0.2535449134596256	3.7099682741686166
2365000	-785.634138018148	-785.9458631532339	0.3117251350858594	-785.9458631532339	0.574758550110519	1.1773659545824984	5.885749296259308	1.709836884030183	0.15674701881719394	3.2740348784482913
2370000	-781.8946525149894	-783.1607459695996	1.2660934546101648	-783.1607459695996	0.4775898026651276	0.9709172203477391	2.811014077129813	2.2474877091443317	0.18183217123806225	3.9848974865529
2375000	-779.9882451846393	-782.2253964263845	2.2371512417452664	-782.2253964263845	0.41661362282644526	0.8453687348465744	3.876572661578753	2.2474877091443317	0.08773748637537727	4.58858339715251
2380000	-782.6474696905201	-783.4131022589575	0.7656325684373289	-783.4131022589575	0.4567994260425968	0.9325330531657114	3.876572661578753	3.1905874537030097	0.0963908679072672	4.154226687511995
2385000	-781.2063734593074	-782.2197232072147	1.0133497479072842	-782.2197232072147	0.440393537136992	0.8916621514440327	3.876572661578753	1.8160165095244374	0.22494611697493144	3.8748223503396453
2390000	-779.9069756165222	-782.5833707500796	2.6763951335572944	-782.5833707500796	0.529691984177377	1.072656287924643	3.3420806711017064	0.8494866607762198	0.11944291701273596	3.7632986324740365
2395000	-782.8308856342804	-781.8466806421079	-0.9842049921725212	-781.8466806421079	0.5610520211272056	1.1312719653022865	3.3420806711017064	1.4027637688219334	0.43994823966357327	1.9597941223107802
2400000	-780.1234113300499	-782.3340845034904	2.210673173440589	-782.3340845034904	0.49675266579590016	1.0040636135632623	3.3420806711017064	1.4027637688219334	0.1517973579670204	4.090561665172847
2405000	-786.8114755200671	-788.745560616357	1.9340850962899263	-788.745560616357	0.6136178444024883	1.2324875064298726	2.288206585802027	1.4027637688219334	0.10707852985650042	3.0819989163046384
2410000	-781.4488444890992	-783.2428700927636	1.7940256036644011	-783.2428700927636	0.5876034497154429	1.1861297577549164	2.8046669636756034	1.0146360744363139	0.19985620106706284	3.3721845957540753
2415000	-780.96557797969	-783.7870902119629	2.8215122322728523	-783.7870902119629	0.5386338425062056	1.0852156573240652	2.607502815998645	1.0146360744363139	0.10333291895571414	3.667378064703425
2420000	-786.7035403814157	-787.6906740907159	0.9871337093001791	-787.6906740907159	0.6028605811676921	1.2272484868403835	2.697211211820219	0.8287728283083551	0.2859633794460834	2.6983348338595623
2425000	-784.0072372891892	-783.55807774937	-0.4491595398192487	-783.55807774937	0.8715326767856056	1.7584565706390858	4.062440913153958	0.47618189107031617	0.3533160931606333	1.5821539874354185
2430000	-778.7636473652252	-782.2644404358017	3.500793070576486	-782.2644404358017	0.36933675522470255	0.7474585611592042	2.84280316550715	2.014610579917373	0.0841958831793407	5.2283090613960255
2435000	-785.0502661743643	-786.0406980845303	0.9904319101660155	-786.0406980845303	0.5842439369071987	1.1815833396294617	2.84280316550715	2.014610579917373	0.173382816952543	3.4403038388731213
2440000	-791.0159905309847	-790.6250052887971	-0.3909852421875919	-790.6250052887971	0.45157339029689353	0.9276857329251033	2.84280316550715	3.05764370595054	0.2538744578607371	3.4832577324099594
2445000	-781.8289322965364	-785.0552237867465	3.2262914902100985	-785.0552237867465	0.3989943912113732	0.8111459030211239	3.0765279790130844	1.5111045835792696	0.06430372502817393	4.264046716523799
2450000	-781.7472484687805	-782.5457213621073	0.7984728933267595	-782.5457213621073	0.41262743525128953	0.8420136211146834	3.5209601444972454	2.720317475735296	0.18854705326854476	4.272620294776571
2455000	-783.9139710876195	-784.0854273182771	0.17145623065758397	-784.0854273182771	0.5556388931925607	1.1258241059108278	6.22520886889064	1.9969646628943174	0.171434197643516	3.5952628565858724
2460000	-781.3932905345256	-783.3814015141118	1.9881109795861334	-783.3814015141118	0.46418116480358823	0.9344522881281226	3.9310297300161383	1.9969646628943174	0.12578355130182742	4.466414680292033
2465000	-781.7009822518983	-783.066616992284	1.3656347403857882	-783.066616992284	0.49630966698197765	1.00797520505684	3.9310297300161383	1.9969646628943174	0.08041575491152787	3.3965859717408784
2470000	-781.1739128547757	-782.2004111096572	1.026498254881568	-782.2004111096572	0.43061672973683196	0.8773230356130898	3.9310297300161383	3.141872878895059	0.11414311981816236	4.552600686632266
2475000	-782.7050409806013	-783.074591242273	0.36955026167163885	-783.074591242273	0.35191253789614674	0.7205565024443462	3.0397698931490855	2.917036300036477	0.23617079284385628	4.101248884583477
2480000	-783.442276308535	-786.6316364162753	3.189360107740353	-786.6316364162753	0.27755285779002503	0.56470044967373	3.2137577018022183	2.917036300036477	0.10420281307527084	6.163474878300461
2485000	-785.2552756664053	-787.5594154615153	2.304139795109978	-787.5594154615153	0.304601368244215	0.6318962996306022	3.2137577018022183	2.917036300036477	0.12229544506330497	5.43835523786802
2490000	-780.8594119420228	-783.548523823806	2.6891118817832482	-783.548523823806	0.4268086598473205	0.8587163993129265	3.2137577018022183	1.2821734148868364	0.16878656326194405	4.510659618819981
2495000	-780.6069528444214	-783.1436100372555	2.536657192834158	-783.1436100372555	0.40383402519539774	0.8206543521065999	4.432368726093685	1.8661484797315118	0.07755304781838687	4.553526921154719
2500000	-784.1415255371533	-783.7115871100406	-0.429938427112726	-783.7115871100406	0.8987464393753404	1.804819959721803	4.432368726093685	0.8187619140097575	0.27745267737543705	1.8142329319664974
2505000	-787.6362508348525	-786.5275389813985	-1.108711853453968	-786.5275389813985	0.6753155060045997	1.3754109987321501	3.5716442962204193	0.8178843014024437	0.4783026180018393	1.4106227910218077
2510000	-779.3361189150693	-782.2831555420823	2.9470366270130715	-782.2831555420823	0.49562817118891883	0.9996327296772317	3.5716442962204193	0.8178843014024437	0.0824888199576192	3.708790415753902
2515000	-784.2671652588388	-785.1328273448697	0.8656620860309838	-785.1328273448697	0.7234031225982284	1.4686534967834817	4.480826849476021	0.6515774365808604	0.13827290068013862	2.2605416376481413
2520000	-780.9919130656081	-781.6480232012605	0.6561101356524224	-781.6480232012605	0.7068128246875172	1.4225677196742492	4.480826849476021	0.6515774365808604	0.24871009715888912	2.638048363451942
