#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Gene_u69_unique" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Gene_u69_unique" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Gene_u69_unique" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Gene_u69_unique" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Gene_u69_unique" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.Gene_u69_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gene_u69_unique" name="distribution">
#            <parameter id="gammaShape.s:Gene_u69_unique" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Gene_u69_unique" name="distribution">
#            <parameter id="kappa.s:Gene_u69_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Gene_u69_unique" name="distribution" x="@popSize.t:Gene_u69_unique">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gene_u69_unique" id="treeLikelihood.Gene_u69_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gene_u69_unique">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Gene_u69_unique" shape="@gammaShape.s:Gene_u69_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Gene_u69_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gene_u69_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Gene_u69_unique" kappa="@kappa.s:Gene_u69_unique" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@Gene_u69_unique" id="empiricalFreqs.s:Gene_u69_unique" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gene_u69_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gene_u69_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	popSize	CoalescentConstant	kappa
12615000	-1172.0025437798083	-1188.7699447873842	16.767401007575856	-1188.7699447873842	0.02406547376972307	0.05173139988323023	0.38366137444378656	0.006463459056279897	14.848096407985313	4.538036451834049
12620000	-1176.023145387154	-1190.007201380168	13.984055993013852	-1190.007201380168	0.02064424394280049	0.04464600417097583	1.8812383178342804	0.017070908853053228	14.533539482795733	4.538036451834049
12625000	-1172.4247263054403	-1189.70724002015	17.282513714709626	-1189.70724002015	0.023520599195138756	0.049586072062964594	0.24370931074365934	0.004597713929149117	14.88265162734173	4.538036451834049
12630000	-1176.527633562106	-1191.0041260304401	14.476492468334065	-1191.0041260304401	0.021614250865789806	0.04908905137954128	1.6014884781772163	0.01310664618629306	14.481969784377807	4.538036451834049
12635000	-1174.052994302976	-1190.1233661337078	16.07037183073186	-1190.1233661337078	0.020746937260955348	0.04508647141960873	1.6014884781772163	0.005565104580820575	15.219245479909265	4.538036451834049
12640000	-1184.7275655430524	-1194.215983301923	9.488417758870657	-1194.215983301923	0.027440819654062393	0.06430761708475076	1.3632118460874783	0.06428865827660683	10.1283160525386	2.3962067725566487
12645000	-1180.5400810235217	-1196.1255091548833	15.585428131361521	-1196.1255091548833	0.01997126627063678	0.04788018818731415	1.0583851403303102	0.011732142112122729	14.219448755444919	2.3962067725566487
12650000	-1175.8605177495895	-1190.5095536526796	14.649035903090105	-1190.5095536526796	0.025983841661158132	0.05757502583889282	1.7750073154430992	0.010723005878162332	14.26632096760833	3.387399816168504
12655000	-1180.0591071358995	-1191.5031491780583	11.444042042158852	-1191.5031491780583	0.02044391560983827	0.044369979883788595	6.029406670458115	0.0048359554889779955	15.177806762684522	5.615406359215098
12660000	-1178.4246536076994	-1193.3219386164672	14.897285008767879	-1193.3219386164672	0.023413643720201133	0.05329274017759074	0.3963080122800137	0.021204174837606383	13.51796857066835	2.545881111605401
12665000	-1173.585643400607	-1190.0374155686973	16.451772168090304	-1190.0374155686973	0.023167108937929465	0.05027325888570495	0.3963080122800137	0.006225846795780834	14.954329263020629	6.204470930581671
12670000	-1180.5729397853722	-1193.9020655697277	13.32912578435554	-1193.9020655697277	0.02574251465490723	0.059311553890136134	2.0588434979913988	0.014794933703226824	13.852581710023854	4.333577843202671
12675000	-1180.9832424685424	-1193.4802004796948	12.49695801115234	-1193.4802004796948	0.02847417044928637	0.06496887853226968	2.0588434979913988	0.011860428764722798	13.63616664632329	7.629435936901632
12680000	-1180.5808786226185	-1192.6422576510513	12.06137902843289	-1192.6422576510513	0.024812985162411132	0.057367288420253654	2.5338358537783656	0.014058957787935944	13.845632231905029	7.629435936901632
12685000	-1179.037369787535	-1192.6502663689141	13.612896581379136	-1192.6502663689141	0.0216674422656678	0.04532593713380951	2.5338358537783656	0.013089298219916811	15.325684993812864	7.629435936901632
12690000	-1178.6427556472754	-1191.2080955119284	12.565339864653016	-1191.2080955119284	0.029350083116786784	0.06506106839863317	2.5338358537783656	0.010540815190437014	13.763569102660192	6.333537604765992
12695000	-1177.5049030440903	-1189.5189328542895	12.014029810199109	-1189.5189328542895	0.029147081455513382	0.06444263913126733	0.15753278517610697	0.033839361029898846	12.172378485735408	7.055225774448776
12700000	-1174.651797012005	-1189.4487687276678	14.79697171566266	-1189.4487687276678	0.028704390626901978	0.060418235880732585	1.1156820385040438	0.009993903186006802	14.693820217725776	7.055225774448776
12705000	-1175.0818562041545	-1189.7691470087434	14.687290804588834	-1189.7691470087434	0.029649839137505556	0.06359474326488007	1.1156820385040438	0.012759316235010063	14.187293178778155	4.5626380828429065
12710000	-1175.442892211181	-1190.222724768757	14.779832557575904	-1190.222724768757	0.031351968838723536	0.06707941330801416	1.1156820385040438	0.011284858825651955	14.157035142162389	4.5626380828429065
12715000	-1175.0497660301883	-1190.5967905888333	15.547024558644996	-1190.5967905888333	0.026909824117807325	0.05573573362979496	1.1156820385040438	0.006380152784700045	15.190080478342459	7.941235656329258
12720000	-1179.0866708685303	-1192.6552491742052	13.568578305674961	-1192.6552491742052	0.024134632548988157	0.05283821963017726	0.12182617186415858	0.027445276004870456	13.076803886106063	5.4101865514076355
12725000	-1179.2063816441748	-1193.2181237959994	14.011742151824574	-1193.2181237959994	0.03255415394865761	0.07200546492818805	1.7121945817769624	0.01119445649339649	13.361828733854907	2.686129174579673
12730000	-1176.2750992883457	-1190.5532759951438	14.278176706798224	-1190.5532759951438	0.03255266521116929	0.06892956779847768	1.7121945817769624	0.013387675186682203	14.082195960669214	3.469799177893548
12735000	-1174.8453259780558	-1188.7800932565256	13.934767278469689	-1188.7800932565256	0.025644101031147143	0.053784226320514626	0.2232263639722891	0.022105253104908632	13.771393648502105	7.224640623857832
12740000	-1172.7807841206866	-1188.8222822043022	16.041498083615547	-1188.8222822043022	0.025925465224780217	0.055356182789584034	0.2232263639722891	0.006694830943218983	14.6836449039398	7.224640623857832
12745000	-1171.6735269721032	-1188.0615271959564	16.388000223853062	-1188.0615271959564	0.02868653030776446	0.06023832258476029	0.2232263639722891	0.008253151338368797	14.713764042582813	5.106084795741137
12750000	-1177.9031353585926	-1191.925975259875	14.022839901282316	-1191.925975259875	0.024909080065812113	0.055505500665998894	1.7380099748852569	0.006689807929054915	14.210322124232134	7.364572087702848
12755000	-1175.5810528628576	-1189.7881707739937	14.207117911136137	-1189.7881707739937	0.0257088570452385	0.055640646988445876	1.7380099748852569	0.006943862798858514	14.431873189448131	7.364572087702848
12760000	-1174.1591385147735	-1192.0433933606723	17.884254845898734	-1192.0433933606723	0.022879015188688324	0.04882780868218989	0.19221674864202115	0.00877182256794378	15.46238267508863	2.664217847432715
12765000	-1176.660448792455	-1194.8599127844273	18.199463991972042	-1194.8599127844273	0.02137733332416105	0.045399773607922966	0.18037347475720236	0.008642154186630299	15.750855822914037	2.664217847432715
12770000	-1172.7277995677748	-1189.741457280786	17.013657713011327	-1189.741457280786	0.021277738034634612	0.04444701009499495	0.8465926633951771	0.006606318672397104	16.029733284065326	6.220384906460357
12775000	-1174.7663181323978	-1190.7404715287835	15.974153396385713	-1190.7404715287835	0.02832877013909805	0.06092155044994102	0.12327365382323871	0.01513869933651442	14.199229818478933	3.1381108884823634
12780000	-1177.5242153252348	-1191.2744654262883	13.750250101053604	-1191.2744654262883	0.03647368297463999	0.07957800567947358	0.12327365382323871	0.00910330303782658	12.875388544434431	8.514329021697034
12785000	-1177.3263510023162	-1190.8979078389916	13.571556836675526	-1190.8979078389916	0.028563368286321465	0.06392030889537528	1.0738244172396916	0.010679014934396948	13.708680547061018	8.039749173212261
12790000	-1178.812862797622	-1191.1316478373922	12.318785039770155	-1191.1316478373922	0.03036878666332457	0.06876890296217805	1.0738244172396916	0.02734619387384797	12.46785129104481	4.321361230998712
12795000	-1175.1739522084717	-1191.221730294219	16.04777808574717	-1191.221730294219	0.024322053784692717	0.05216251023495888	0.3342690306436259	0.008355134358845448	15.125193583133164	7.689830826164979
12800000	-1176.4990803442215	-1191.3609904863054	14.86191014208379	-1191.3609904863054	0.022909883617012974	0.05183294299843637	0.3342690306436259	0.007691840517270934	14.226211943151245	9.51699695997026
12805000	-1174.0179193861488	-1191.4077731068228	17.389853720673898	-1191.4077731068228	0.01811386897221124	0.03915968174461545	0.3342690306436259	0.009508415862414429	15.851659864448624	4.691395882797358
12810000	-1174.4434416440279	-1189.1355515145217	14.692109870493717	-1189.1355515145217	0.02843338565988721	0.05959764177013404	1.7731118692899799	0.004790388029869092	13.907192982679707	4.691395882797358
12815000	-1177.4550199674338	-1191.3825962608971	13.927576293463382	-1191.3825962608971	0.03783595275862996	0.08313760952172047	0.20229443557808063	0.008603593586215163	12.157410530315232	4.691395882797358
12820000	-1175.557311655996	-1191.5749922349037	16.017680578907658	-1191.5749922349037	0.03709133603091844	0.07589618181059041	0.20229443557808063	0.01298066488149074	14.15110413580657	3.0897526572598406
12825000	-1176.813011652266	-1190.8500944414927	14.037082789226826	-1190.8500944414927	0.020205154184591925	0.0440949591649429	0.20229443557808063	0.021170949781666826	13.957099994835033	7.898500119478218
12830000	-1184.3740057248237	-1194.63844543942	10.264439714596161	-1194.63844543942	0.03448188470102122	0.08120903392872914	0.2230751749021555	0.0392960371679514	11.177784096266258	9.67241159420789
12835000	-1176.923416902084	-1192.025428835996	15.102011933912136	-1192.025428835996	0.0233839261402154	0.051888757836599055	1.2621562960987023	0.008838353660254554	14.835412518616225	6.263929127222701
12840000	-1172.9804262446894	-1189.905703582192	16.925277337502685	-1189.905703582192	0.024016737552742532	0.05028611741784926	1.2621562960987023	0.005866672304705594	15.464241644572876	3.4999582589478853
12845000	-1178.4808141391234	-1190.0113571213328	11.530542982209345	-1190.0113571213328	0.022326701180680437	0.04760600927060428	1.2621562960987023	0.03250367037972717	12.75970150935173	7.083552414994853
12850000	-1176.5299897236926	-1190.626393382057	14.096403658364434	-1190.626393382057	0.020771274985941515	0.04547614893722192	1.2621562960987023	0.015666658713777346	14.595743973197528	7.083552414994853
12855000	-1179.194749833934	-1192.1983703711153	13.003620537181119	-1192.1983703711153	0.027602340402589916	0.06413760132651608	1.2621562960987023	0.01830273350169638	13.200093158565851	5.2354810525649205
12860000	-1175.5594901341512	-1189.9366274370273	14.377137302876012	-1189.9366274370273	0.025387616528889278	0.056398867282677165	1.2621562960987023	0.013163180785613657	14.243983101617463	5.2354810525649205
12865000	-1177.6647651358433	-1191.6529729105841	13.988207774740955	-1191.6529729105841	0.02248205255603133	0.05132635185117858	1.2621562960987023	0.016062293865439926	14.054104505048839	5.2354810525649205
12870000	-1176.246847731933	-1191.0924599003718	14.845612168438707	-1191.0924599003718	0.02025689394374554	0.04633649769493081	1.2621562960987023	0.012134578943856332	14.631093510366831	5.2354810525649205
12875000	-1174.9978309520568	-1189.2447933174615	14.246962365404656	-1189.2447933174615	0.03013240735507714	0.06355361898429647	1.2621562960987023	0.01449975815009459	14.210516536403059	5.2354810525649205
12880000	-1177.9567011380268	-1191.5117562751736	13.555055137146795	-1191.5117562751736	0.0351960866299686	0.07639123546169752	1.2621562960987023	0.013537871037339217	13.449968358226805	5.2354810525649205
12885000	-1175.5401148927763	-1191.7354943949933	16.19537950221699	-1191.7354943949933	0.020302912354900816	0.043507827243692725	1.5317707982822144	0.007966279682128688	15.829633799039811	5.2354810525649205
12890000	-1173.9209649711277	-1189.0348844216317	15.113919450504099	-1189.0348844216317	0.025508828324097538	0.05469637066359387	1.5317707982822144	0.00597747126000912	14.460953766012604	5.2354810525649205
12895000	-1179.8913218876744	-1191.085432517103	11.194110629428693	-1191.085432517103	0.029219252953928528	0.06177794262869032	1.5317707982822144	0.039606450327844205	11.980441087980852	3.707685713364175
12900000	-1174.6833913807552	-1189.0128975428104	14.329506162055138	-1189.0128975428104	0.02345143988497299	0.049544352046494114	0.21534625985980943	0.022135152733415178	13.858735861872402	5.960364068834961
12905000	-1180.003596897634	-1190.9552023451477	10.951605447513602	-1190.9552023451477	0.033377043336973666	0.07229238277728776	1.8020997276108384	0.03796797085637038	11.781541390560049	3.156943790968169
12910000	-1173.5574201831082	-1190.6701082516754	17.112688068567184	-1190.6701082516754	0.025999280011963815	0.05618157288586263	0.16594809660302107	0.007914035321867534	14.548881783604457	2.6298612006965407
12915000	-1173.295875175523	-1189.1953909109407	15.899515735417722	-1189.1953909109407	0.026266253378933485	0.056590798437720746	0.16594809660302107	0.012215927724514778	14.576326467781787	5.165133937616756
12920000	-1173.7232860432266	-1189.164065466157	15.440779422930275	-1189.164065466157	0.021853720188300802	0.04617084913490854	0.3841772151681398	0.01665347926948915	14.645697782152201	5.165133937616756
12925000	-1176.2865324496834	-1191.9374929122837	15.650960462600231	-1191.9374929122837	0.03285347794571039	0.06903807334917134	0.3841772151681398	0.006239494906413941	13.874158896711602	5.165133937616756
12930000	-1176.0179977390615	-1189.063648590698	13.045650851636482	-1189.063648590698	0.025054864870892292	0.05268588179299567	4.166185161352385	0.005630500798373745	14.948156387261289	5.165133937616756
12935000	-1173.2502366320787	-1189.959749728885	16.709513096806393	-1189.959749728885	0.026425928236642568	0.055653243114112176	0.7181025760055436	0.007693494489299924	15.149107389306224	4.040973207757251
12940000	-1178.0483287934062	-1190.81477094298	12.766442149573695	-1190.81477094298	0.030695792657762847	0.06794616644443788	0.7181025760055436	0.02846258963307039	12.514251922387023	4.040973207757251
12945000	-1175.4571683835918	-1190.2271229757403	14.769954592148487	-1190.2271229757403	0.028483346356808117	0.06222415234951238	1.2505442584143525	0.011420277803616484	14.137005996815052	4.040973207757251
12950000	-1175.8777267535381	-1189.5616413646758	13.683914611137748	-1189.5616413646758	0.02519721291317807	0.053798135805139036	1.2505442584143525	0.0035900052889471235	12.877635517825151	7.898172251359306
12955000	-1177.0690023222676	-1189.5496051614277	12.480602839160083	-1189.5496051614277	0.02789599916317538	0.06025918610140354	0.8485324793359951	0.026111144555313843	13.045793811062904	6.946667528063444
12960000	-1175.9979225141778	-1189.5220831714782	13.524160657300314	-1189.5220831714782	0.025686351739209475	0.056777232878484164	0.8485324793359951	0.018437100979691316	13.741354403640607	6.946667528063444
12965000	-1178.2106574460015	-1189.821190427168	11.610532981166447	-1189.821190427168	0.03177956319697679	0.0690448845375614	0.11444809356364123	0.0473965034973956	11.196934659314213	3.825589975471985
12970000	-1178.2750526410664	-1192.9759425220816	14.700889881015271	-1192.9759425220816	0.025811135923708945	0.060672852658315804	0.22901900609813397	0.01661756634224027	13.353774360832432	3.825589975471985
12975000	-1172.4103564670006	-1188.9518041521633	16.541447685162613	-1188.9518041521633	0.023814163328637675	0.04957411036476597	0.22901900609813397	0.01371032530848478	15.002021036860423	3.825589975471985
12980000	-1176.6629535344052	-1191.6853275880733	15.022374053667992	-1191.6853275880733	0.024401400782715618	0.05559072692176109	1.4520177076182728	0.009168571500877033	14.143343688550164	3.337926168721526
12985000	-1177.2108811448072	-1190.957376659344	13.746495514536637	-1190.957376659344	0.029074670636896525	0.06264307264873221	1.4520177076182728	0.006718594156516991	13.955038612818818	8.804796157236588
12990000	-1174.1652305697073	-1189.4215930477797	15.256362478072283	-1189.4215930477797	0.029241915221735967	0.06196871724047334	0.16478569143857116	0.009770681313850766	14.552180829345144	8.804796157236588
12995000	-1174.6653498504606	-1189.9549677404937	15.289617890033124	-1189.9549677404937	0.029024675819154223	0.06230216556012122	0.16478569143857116	0.013753424821588093	14.253321405773217	5.806460701612868
13000000	-1175.4986765681942	-1193.0023121651463	17.50363559695202	-1193.0023121651463	0.01600738630320852	0.03599546484902938	0.16478569143857116	0.0041452998655446835	15.268026371550278	5.806460701612868
13005000	-1176.2766588701131	-1191.0106379627464	14.733979092633263	-1191.0106379627464	0.039026005859960536	0.08213014470281467	0.11239485500583996	0.013361026123869708	13.61634587174709	5.806460701612868
13010000	-1177.4600448284166	-1191.771181804736	14.311136976319482	-1191.771181804736	0.03685681067133892	0.08067918050531937	0.11239485500583996	0.010600581506340852	12.96207064329742	5.806460701612868
13015000	-1175.0442442804087	-1190.6233292380741	15.579084957665325	-1190.6233292380741	0.023752211958878965	0.049358266139272175	1.4236507975632742	0.01032216530754763	15.51465926316644	5.806460701612868
13020000	-1174.4023505352873	-1189.6826774206413	15.28032688535398	-1189.6826774206413	0.023003130217388416	0.050399809772360936	1.4236507975632742	0.0075949937657397645	14.90909695139725	5.806460701612868
13025000	-1179.0838574158395	-1191.1957349681152	12.111877552275615	-1191.1957349681152	0.04233200760624048	0.0875579149496979	0.3122033192120493	0.033139610140226185	12.102440072662349	5.806460701612868
13030000	-1178.767601821075	-1192.5872129540887	13.819611133013726	-1192.5872129540887	0.04318740037051586	0.09088142064095135	0.3122033192120493	0.013689417376971236	13.11650352793291	6.578398451721804
13035000	-1174.278354890618	-1190.0796864927183	15.80133160210049	-1190.0796864927183	0.02816089993548294	0.05907306664948814	0.3122033192120493	0.010141534683901382	14.897946568517668	7.005306133004539
13040000	-1172.5540602809726	-1189.1224776924544	16.568417411481647	-1189.1224776924544	0.02425683934741385	0.05171527990934478	0.24565764803286683	0.005479796009163003	14.827440009010948	6.346524226930135
13045000	-1177.1774275985622	-1191.0383445836685	13.860916985106222	-1191.0383445836685	0.026725362122511812	0.05738918749190588	1.957401931120584	0.003979026529780968	12.906525582881613	4.1253729471935205
13050000	-1175.1297267991758	-1189.187303361475	14.057576562299213	-1189.187303361475	0.028681715190462836	0.06204294322699494	1.582829781620206	0.008663863114607626	14.132486060589505	6.431695589324485
13055000	-1175.08708937578	-1191.7806237982363	16.69353442245633	-1191.7806237982363	0.01987969950157139	0.04151057094866832	1.582829781620206	0.006035750094183791	16.406983347996878	6.431695589324485
13060000	-1179.2419645815287	-1193.5657758586842	14.323811277155485	-1193.5657758586842	0.02005799417178082	0.04704620502843849	0.15020227438010714	0.023802122348093032	13.31218569593715	4.000079408630923
13065000	-1173.0527949235507	-1189.162283172341	16.109488248790235	-1189.162283172341	0.029271577116587497	0.0631579846032116	0.15020227438010714	0.008158090462949642	14.02709804627817	4.000079408630923
13070000	-1177.490733884184	-1191.0126130392819	13.521879155097832	-1191.0126130392819	0.03060431674194233	0.06503384023004706	1.9641702689996192	0.009389736230819415	14.31660829503009	7.55515199868763
13075000	-1176.0718916784415	-1190.220387904261	14.148496225819699	-1190.220387904261	0.025075577181940374	0.05246196273675112	1.9641702689996192	0.014934641754917238	14.734943730796054	4.842992579643262
13080000	-1177.8338375017563	-1190.8695244506441	13.035686948887914	-1190.8695244506441	0.026120222181158607	0.060689137255970485	1.9641702689996192	0.012756225572882099	13.464470422093333	4.842992579643262
13085000	-1175.534315536045	-1189.2189500975041	13.68463456145927	-1189.2189500975041	0.03201917211542558	0.0680966163196157	1.9641702689996192	0.010188084023060375	14.040528247317264	5.39629736502938
13090000	-1171.9530902089064	-1188.8369709967192	16.883880787812718	-1188.8369709967192	0.028690974189128235	0.05879413018724127	0.26511010360260634	0.007361967559659307	15.215822732422446	5.39629736502938
13095000	-1174.6233012056787	-1190.1958900452025	15.57258883952387	-1190.1958900452025	0.023645710659332575	0.05376784850773347	0.3454476169485243	0.009359314035990416	14.22491307004071	5.39629736502938
13100000	-1179.0384018721138	-1191.0395853336533	12.001183461539538	-1191.0395853336533	0.02435670086074778	0.054114263936484025	0.3454476169485243	0.038040844446545374	12.055796127346674	5.39629736502938
13105000	-1175.703954000043	-1192.620545696203	16.916591696159962	-1192.620545696203	0.017579331873814524	0.03902620599562131	1.214028869339813	0.008928279109281307	15.700309976528596	3.1263865340071337
13110000	-1174.1432532834428	-1190.3913365150597	16.248083231616786	-1190.3913365150597	0.020037625243974698	0.04370454057749252	1.214028869339813	0.008047130770053585	15.550799058662587	5.147757662259591
13115000	-1180.7262729201004	-1194.7855727647755	14.059299844674996	-1194.7855727647755	0.015922567046390525	0.03510270120446693	1.214028869339813	0.01576159054413217	15.027423297247278	9.552138655457885
13120000	-1177.755958320066	-1190.9652137549747	13.20925543490883	-1190.9652137549747	0.03336517657108735	0.06970652633715907	0.5883190266856114	0.02928259206118078	12.732443472024418	3.653149129542927
13125000	-1176.3836954934868	-1192.4073506472714	16.02365515378449	-1192.4073506472714	0.02392994886391941	0.053708162980139126	0.5883190266856114	0.010136372935964467	14.485980214596342	3.653149129542927
13130000	-1177.3778055634518	-1191.0951707588154	13.717365195363612	-1191.0951707588154	0.02702239430448334	0.06082437273424373	1.1166536872245632	0.019680019084796285	13.371498542543168	3.653149129542927
13135000	-1174.0346568300672	-1191.8106994173154	17.77604258724821	-1191.8106994173154	0.017503736162503676	0.038316212166871075	0.15721254318599745	0.00840250313615808	15.920905021073967	4.63510918786123
13140000	-1174.5268903085248	-1188.983623951765	14.456733643240005	-1188.983623951765	0.02609984351314492	0.05666243690086721	1.9541416167516519	0.009886998825150553	14.561216140860587	4.63510918786123
13145000	-1174.1668134643278	-1189.7998974766317	15.633084012303962	-1189.7998974766317	0.03202362963873425	0.06828187829404775	0.3852842599847323	0.009413600718805565	14.119644037596114	4.63510918786123
13150000	-1180.4728084433136	-1190.4591342103213	9.986325767007667	-1190.4591342103213	0.02872533674590589	0.0605868704891355	0.3852842599847323	0.052523393701763	11.082620952450997	8.302137624644722
13155000	-1174.7911418083297	-1190.7042047483678	15.91306294003811	-1190.7042047483678	0.02724792272043263	0.05958221177005277	0.3852842599847323	0.012750962516007268	14.274668163828935	3.271960220327182
13160000	-1174.4324071211265	-1189.6236987762538	15.191291655127367	-1189.6236987762538	0.029625304219459466	0.06276807791952148	0.7174930831093661	0.01585476309704086	14.102968907869435	3.271960220327182
13165000	-1176.9304272977452	-1190.8887541003585	13.958326802613255	-1190.8887541003585	0.031311331981004734	0.06980415185699054	0.7174930831093661	0.01880956335635725	13.171379106844983	3.6633485638635297
13170000	-1173.3483249904914	-1190.7955662584563	17.447241267964934	-1190.7955662584563	0.023738066672661578	0.04989384155360335	0.7174930831093661	0.007671535010942988	15.531879058294503	2.9818969027213167
13175000	-1172.120925901491	-1188.4233272883096	16.302401386818424	-1188.4233272883096	0.02619373354623676	0.056465603914131995	0.3360860783140818	0.007586502738451317	14.526344124254067	4.643286625967889
13180000	-1173.3788560560909	-1189.1941268654052	15.815270809314363	-1189.1941268654052	0.02317245882175615	0.04919169329195952	1.7521576837004076	0.008652469134472209	15.41201879876186	4.05913590320964
13185000	-1176.066814854288	-1190.0988792494554	14.032064395167506	-1190.0988792494554	0.035042413291617315	0.07383815596606982	1.7521576837004076	0.010728756423237585	13.843895308076167	4.05913590320964
13190000	-1174.398363074623	-1190.4140957479658	16.015732673342804	-1190.4140957479658	0.020697251945682404	0.045257504964844986	0.16449585894264487	0.015534209636431422	14.610018773984452	4.05913590320964
13195000	-1172.9689070761967	-1189.0187898882346	16.04988281203782	-1189.0187898882346	0.02834707960098585	0.05866836974185733	1.009447889227972	0.005604520467235332	14.671383827958483	4.737130136212118
13200000	-1176.9223170389978	-1190.258666835462	13.3363497964642	-1190.258666835462	0.027426766503771342	0.05963678136356313	1.009447889227972	0.022838406660473525	13.36272093541308	4.737130136212118
13205000	-1172.9797801210327	-1191.1305824341475	18.150802313114852	-1191.1305824341475	0.02091163224326335	0.04422052628745809	0.12691735419208336	0.00641448813201693	16.024758498123425	4.737130136212118
13210000	-1172.1925959915877	-1188.721673393132	16.52907740154437	-1188.721673393132	0.030086414054555255	0.06292709988515292	0.17640133322897084	0.00621639620980518	14.288411138963845	4.2850384467922416
13215000	-1171.9344840723354	-1189.3595590005107	17.425074928175334	-1189.3595590005107	0.024127556295530365	0.04976261262173749	0.17640133322897084	0.005166478428172735	15.584195676523459	6.463290653060148
13220000	-1172.3321593501496	-1189.672335055986	17.34017570583628	-1189.672335055986	0.023509414855432217	0.050384227963899894	0.25652711137328404	0.006871978389048221	15.208553644660947	4.05155877958937
13225000	-1173.299839882423	-1189.2949451973273	15.995105314904341	-1189.2949451973273	0.028266571548662352	0.06151998935416905	0.25652711137328404	0.009940974668641805	14.232696284892176	4.05155877958937
13230000	-1178.8552414580859	-1192.1411066697437	13.285865211657839	-1192.1411066697437	0.02866354460356304	0.061582698903874425	1.6776322994757369	0.004724252779838451	13.176672222665214	7.876796935944788
13235000	-1173.0115190298534	-1188.862166307542	15.85064727768874	-1188.862166307542	0.024165070324345537	0.05100271261921385	0.174661623273497	0.0035099127380117997	13.611125999688351	6.420534971612526
13240000	-1175.1560099700746	-1189.4685260113715	14.312516041296977	-1189.4685260113715	0.02514697439740689	0.05259675634271242	2.050115430144539	0.01205075475174206	15.078501346700772	6.000213959776071
13245000	-1175.433616531111	-1190.618643007432	15.185026476320997	-1190.618643007432	0.019925797462054785	0.04364951476934455	2.050115430144539	0.0039425759208789254	14.363885535637175	4.288912871598078
13250000	-1174.1736373908443	-1189.7350382473599	15.561400856515574	-1189.7350382473599	0.024003885566678186	0.052517336187194785	1.0866546809839939	0.010269789952726444	14.734171441183603	4.288912871598078
13255000	-1180.4778914077376	-1192.1817760142394	11.703884606501887	-1192.1817760142394	0.029001405513987628	0.06738369455271778	2.568758890996117	0.018882054652460633	12.967764811687637	4.288912871598078
13260000	-1176.684557146224	-1189.6868246874997	13.00226754127555	-1189.6868246874997	0.026621273161199565	0.059321520134540145	0.1953502926615554	0.0318801981298693	12.416512235166284	4.288912871598078
